排名,板块名称,成交额(元),成交量(股),统计股数,平均每只成交额,竞价均价(元),五日线均价(元),平均涨幅%,上涨数,下跌数,平盘数,关注,data_source
34,权重股,2246061415.75,39878258,50,44921228.315,443.7714477883421,,-0.09,16,29,5,⭐,auto
35,通信,2229968454.76,40765426,123,18129824.835447155,290.65217012031104,29.614,0.15,66,41,16,⭐,auto
36,存储芯片,2212422523.4,31033141,98,22575740.03469388,197.81831295877294,,0.44,59,31,8,⭐,auto
37,军工,2156521414.0299997,108779297,398,5418395.51263819,50.30800000079427,16.296,0.11,190,155,51,⭐,auto
38,央国企改革,2152083656.0,206265993,372,5785171.11827957,37.37292674737678,,-0.03,146,150,74,⭐,auto
39,光纤概念,2120154251.53,85992994,63,33653242.08777778,271.06577998703165,29.614,0.13,32,23,8,⭐,auto
40,大数据,2115660451.3400002,86543009,287,7371639.203275261,55.635230244438695,18.345142857142857,0.02,139,100,47,⭐,auto
41,行业龙头,2100269490.17,44056738,96,21877807.189270835,302.02677681325173,12.89,-0.06,31,56,9,⭐,auto
42,固态电池,2078950304.1799998,61395763,200,10394751.5209,87.15959111486022,12.813,0.12,96,77,26,⭐,auto
43,周期股,1987279668.03,61957778,100,19872796.6803,132.88862932846826,6.504,0.01,41,43,16,⭐,auto
44,最近多板,1970341860.25,120850216,178,11069336.293539327,45.716283891816836,15.172,-0.12,69,91,18,⭐,auto
45,近期新高,1968400532.83,59206294,154,12781821.641753247,88.0640578089962,,0.03,62,74,18,⭐,auto
46,第三代半导体,1906407574.25,85907885,95,20067448.15,69.9230060457374,,0.26,48,42,5,⭐,auto
47,电力,1905727194.04,248668793,108,17645622.167037036,9.457554947757176,9.079600000000001,-0.78,11,80,17,⭐,auto
48,人工智能,1900196141.78,38444476,272,6986015.227132353,283.9690409010715,,0.06,122,106,41,⭐,auto
49,锂电池概念,1882903381.77,94868694,280,6724654.934892857,84.85314209727977,,0.17,141,105,32,⭐,auto
50,破增发价股,1880851844.6,195412572,599,3139986.384974958,29.409374845542665,8.157578947368421,0.03,218,226,153,⭐,auto
51,特斯拉概念,1879925401.98,42494809,195,9640643.087076923,135.8915781640785,,0.17,92,68,34,⭐,auto
52,百日新高,1857070370.83,53155899,139,13360218.495179856,139.0605348657896,,-0.05,52,70,17,⭐,auto
53,AH股,1824959323.0,125818603,100,18249593.23,106.27990107534211,,-0.11,35,44,21,⭐,auto
54,小米概念,1793508044.78,57183610,222,8078865.066576577,122.15950621135745,4.977333333333333,0.19,122,70,30,⭐,auto
55,AI眼镜,1776641295.92,52400219,116,15315873.240689656,137.84515859450883,4.314,0.37,66,43,7,⭐,auto
56,电网概念,1752604105.3700001,112771472,217,8076516.614608295,34.40946930027901,22.523600000000002,0.04,91,96,30,⭐,auto
57,有色金属,1751206140.51,69372267,139,12598605.327410072,45.48515508792601,32.257,-0.52,29,98,12,⭐,auto
58,消费电子概念,1744977955.65,54388779,175,9971302.603714285,93.33157864672552,29.29,0.04,96,60,19,⭐,auto
59,节能环保,1662598474.97,123981419,410,4055118.2316341465,199.45954824340842,10.2005,-0.04,157,179,72,⭐,auto
60,上证50_,1644068998.0,39411004,50,32881379.96,336.3635691734454,,-0.03,17,27,6,⭐,auto
61,小金属概念,1633677045.0,75586414,110,14851609.5,40.51566916149501,32.257,-0.44,27,76,7,⭐,auto
62,液冷概念,1604263763.54,46593166,93,17250147.995053764,60.81916495923973,,0.71,52,25,16,⭐,auto
63,人形机器人,1598000949.35,54785809,228,7008776.093640351,87.64968113983781,12.588000000000001,0.18,112,84,30,⭐,auto
64,证金持股,1595071535.23,133286189,189,8439531.932433862,92.60979458411302,19.820857142857143,-0.03,66,83,40,⭐,auto
65,PCB,1587523689.44,33828913,133,11936268.341654135,127.41412043581708,3.198,0.15,69,47,17,⭐,auto
66,阿里概念,1575771029.5100002,56880621,162,9726981.663641976,269.77575355395265,17.404,0.14,75,60,26,⭐,auto
67,新能源车,1547063998.54,56342247,363,4261884.293498622,94.53928779682495,,0.09,163,135,62,⭐,auto
68,数字芯片设计,1527361064.02,6278283,51,29948256.1572549,481.21322596406975,,0.04,25,23,3,⭐,auto
69,公用事业,1518725980.0,204937634,94,16156659.361702127,8.660581150959178,,-0.74,12,72,10,⭐,auto
70,云计算,1517295923.53,35378971,136,11156587.673014706,113.7233581727871,26.1356,0.12,62,57,17,⭐,auto
71,工业互联,1510641997.4099998,58697900,193,7827160.608341968,90.16102973241692,13.053111111111113,0.1,94,67,30,⭐,auto
72,智能电网,1443857825.99,93343228,186,7762676.483817204,37.27208717017038,23.9225,0.08,86,78,22,⭐,auto
73,核能核电,1305564806.8700001,142343436,186,7019165.628333334,22.578463553238993,12.133333333333333,-0.01,80,82,24,⭐,auto
74,DeepSeek概念,1285386516.6799998,41069752,248,5183010.147903225,133.57964517247515,19.8755,0.03,112,88,46,⭐,auto
75,百度概念,1271615143.67,41844700,147,8650443.154217688,133.7141938118327,9.6945,0.1,74,45,28,⭐,auto
76,英伟达概念,1265189700.8899999,20329774,60,21086495.01483333,206.40765321543205,41.910000000000004,0.48,41,13,6,⭐,auto
77,AIPC,1223174034.3899999,22320150,42,29123191.294999998,252.7134680339503,,0.23,24,15,3,⭐,auto
78,贬值受益,1203430112.43,33086355,172,6996686.700174419,327.15295335099705,11.186666666666667,0.04,75,73,24,⭐,auto
79,无人机,1158625451.09,41763456,215,5388955.586465116,54.88409548138211,24.8775,0.06,103,76,35,⭐,auto
80,消费电子零部件及组装,1152339618.87,26452946,79,14586577.454050632,93.87692809192401,33.784000000000006,0.38,49,25,5,⭐,auto
81,机器人概念,1150545774.0,55528439,265,4341682.1660377355,82.39399961694642,,0.12,129,101,31,⭐,auto
82,大盘价值,1136127202.98,136309784,101,11248784.187920792,18.71224488023129,29.89833333333333,-0.18,24,52,25,⭐,auto
83,股权激励,1131527660.73,35590947,212,5337394.626084906,103.80356176485982,20.3955,0.16,98,79,35,⭐,auto
84,军民融合,1131094864.57,53826652,173,6538120.604450867,35.23666219534297,19.688499999999998,0.05,82,68,23,⭐,auto
85,钠离子电池,1112135580.45,39063176,69,16117906.96304348,95.87185529777669,23.646,0.24,38,23,7,⭐,auto
86,绿色电力,1097594371.0,161856087,99,11086811.828282828,8.896033313412465,,-0.54,21,63,15,⭐,auto
87,稀缺资源,1048760495.66,46881688,78,13445647.38025641,41.277152881929325,,-0.3,16,51,11,⭐,auto
88,无线耳机,1033257068.39,29026428,81,12756260.103580248,94.69613172904792,38.298,0.11,39,30,12,⭐,auto
89,区块链,1005238391.5899999,46328487,197,5102732.952233502,61.74140533315663,,0.18,97,58,42,⭐,auto
90,电池,1001930982.56,25794960,94,10658840.24,119.25958224883712,,-0.1,47,39,8,⭐,auto
91,碳化硅,988326758.62,55756216,42,23531589.49095238,54.22091322056833,8.808,0.5,24,16,2,⭐,auto
92,LED概念,987084176.71,36165836,96,10282126.840729168,87.3738277551951,12.168,0.01,35,45,16,⭐,auto
93,光刻机(胶),984021243.4100001,23349828,92,10695883.080543479,118.04185800117762,15.774000000000001,0.5,54,31,7,⭐,auto
94,火力发电,980095786.76,132087314,31,31615993.121290322,8.351405966596547,8.5975,-0.79,4,23,4,⭐,auto
95,锂矿概念,973584820.4200001,27196018,37,26313103.254594598,115.09337917486364,,-0.1,10,23,4,⭐,auto
96,独角兽,968938273.8199999,37345658,104,9316714.171346154,52.30757788470555,11.320666666666666,0.04,41,40,23,⭐,auto
97,汽车芯片,931515813.6,23328866,69,13500229.182608696,140.95974391011023,20.032,0.32,42,18,9,⭐,auto
98,网络安全,931146024.17,34368257,129,7218186.2338759685,45.35800872412204,26.439000000000004,0.16,69,36,24,⭐,auto
99,中特估,922300748.01,74663976,81,11386428.987777777,42.25891686583771,17.9965,-0.15,26,37,18,⭐,auto
100,茅指数,913488627.38,12369962,42,21749729.223333333,264.5419402124179,94.146,0.1,17,22,3,⭐,auto
101,氟化工概念,911917258.3399999,40728956,36,25331034.953888886,48.93591463171692,15.774000000000001,1.98,27,6,3,⭐,auto
102,F5G概念,910859206.8700001,12444416,25,36434368.2748,409.6210100699361,20.93,-0.1,14,10,1,⭐,auto
103,先进封装,906138899.52,9542910,30,30204629.984,451.27082874554395,,0.17,18,10,2,⭐,auto
104,MiniLED,897289191.0300001,39477379,66,13595290.77318182,79.581495737396,3.7560000000000002,-0.08,29,31,6,⭐,auto
105,并购重组概念,848232770.1,50264741,93,9120782.474193549,111.56009864837388,10.933,0.14,43,37,13,⭐,auto
106,AI芯片,841587320.15,8378932,38,22147034.740789473,511.84754741697725,4.314,0.23,27,11,0,⭐,auto
107,蓝宝石,840606287.47,42151336,18,46700349.30388889,39.53904501070303,,1.35,11,7,0,⭐,auto
108,特高压,835684734.5600001,64904105,84,9948627.792380953,33.16846048040257,17.8465,0.01,38,38,8,⭐,auto
109,历史新高,826457542.71,11496179,41,20157501.04170732,254.08048510668326,,-0.3,16,23,2,⭐,auto
110,黄金概念,823793758.38,48324726,70,11768482.262571428,26.536945159960005,10.222666666666667,-0.64,13,50,7,⭐,auto
111,量子科技,820778737.1500001,20041626,52,15784206.483653847,103.56540893145295,25.412000000000003,-0.04,24,17,11,⭐,auto
112,养老金,820199090.26,22336639,197,4163447.158680203,69.89138303873858,7.766000000000001,-0.06,81,89,27,⭐,auto
113,参股银行,779652982.7,72486354,228,3419530.625877193,26.34289733759855,8.342875,-0.05,75,96,57,⭐,auto
114,化学制品,778587018.07,33887508,169,4607023.775562131,31.81541045872739,8.267999999999999,0.39,89,59,20,⭐,auto
115,智慧城市,758719676.87,38268006,203,3737535.3540394087,54.96670403249469,16.960285714285714,-0.06,85,77,41,⭐,auto
116,柔性屏(折叠屏),753323951.94,29918542,74,10180053.404594595,58.23569578456991,4.171,0.14,39,30,5,⭐,auto
117,海工装备,747678505.04,50910347,72,10384423.68111111,42.87403937249933,16.77,0.05,33,30,9,⭐,auto
118,传感器,744965749.4200001,33742537,91,8186436.806813188,87.60699139994368,,-0.05,42,39,8,⭐,auto
119,电商概念,739654404.44,81974240,291,2541767.712852234,148.65701128202855,,-0.05,112,129,50,⭐,auto
120,氢能源,725293518.0,96338095,90,8058816.866666666,24.154593419699633,,-0.05,43,37,10,⭐,auto
121,卫星互联网,721974622.89,19589317,88,8204257.078295454,76.37187465818215,32.813,0.17,57,23,8,⭐,auto
122,深圳特区,720547941.09,16643973,98,7352530.011122449,98.57509401802722,,0.13,52,41,5,⭐,auto
123,元宇宙概念,717460183.6800001,39445641,142,5052536.504788733,32.01753976934366,18.758,0.12,77,43,21,⭐,auto
124,玻璃基板,706359478.1,19525479,34,20775278.767647058,70.019678794443,4.0280000000000005,-0.44,11,19,4,⭐,auto
125,信创,705752101.6,9075148,89,7929798.894382022,256.25817966460085,,0.14,46,35,7,⭐,auto
126,数字经济,702907334.74,38388015,176,3993791.674659091,37.29849554126165,18.9324,0.22,86,49,40,⭐,auto
127,AI应用,696660710.8299999,35034973,196,3554391.381785714,62.900184854118365,24.540666666666667,0.18,105,55,36,⭐,auto
128,可控核聚变,696631638.9,49748503,75,9288421.852,96.34551391716053,11.193,-0.08,29,38,7,⭐,auto
129,HJT电池,686579561.04,94718960,39,17604604.129230767,116.21786630143231,,-0.28,12,23,4,⭐,auto
130,雄安新区,676017410.37,52054274,147,4598757.893673469,40.72870840216892,9.6115,-0.05,54,61,32,⭐,auto
131,汽车,674318933.78,51399598,285,2366031.346596491,33.11004200361568,13.5468,0.09,127,92,62,⭐,auto
132,TOPCon电池,672319144.89,78649128,44,15279980.565681817,42.22331333338376,,-0.03,16,21,7,⭐,auto
133,央视50_,671339044.38,16668481,50,13426780.8876,256.50650023151303,36.327333333333335,-0.03,16,24,10,⭐,auto
134,燃料电池概念,668088159.03,47836811,139,4806389.633309352,34.65656611848079,20.032,0.24,74,40,25,⭐,auto
135,基础化工,659276301.0,39508714,163,4044639.8834355827,35.73786679892495,,0.25,78,54,31,⭐,auto
136,氮化镓,652946059.65,24868441,47,13892469.354255319,64.30587939717311,3.198,0.29,28,18,1,⭐,auto
137,国防军工,643653440.39,18652038,139,4630600.29057554,57.9063663706614,15.979,0.06,67,57,14,⭐,auto
138,北斗导航,640012611.35,43839222,72,8889064.046527779,42.52792038357557,14.453333333333333,-0.12,31,27,14,⭐,auto
139,中盘价值,637917588.84,45028051,122,5228832.695409836,30.597945255907813,23.974,-0.01,48,51,23,⭐,auto
140,工业金属,630945168.28,41033866,58,10878364.970344827,23.442264067648058,,-0.57,7,45,6,⭐,auto
141,雅下水电概念,628772410.5,94268589,52,12091777.125,9.995187509489176,9.334666666666667,-0.03,21,19,12,⭐,auto
142,新型工业化,620481241.7,19017687,97,6396713.831958763,67.78105645805198,,0.15,52,32,13,⭐,auto
143,计算机设备,602288384.86,17943132,85,7085745.704235294,114.73507573376797,23.646,0.03,43,24,18,⭐,auto
144,国产软件,600748404.41,27391198,222,2706073.8937387387,53.74493515085669,15.855999999999998,0.15,114,68,39,⭐,auto
145,荣耀概念,590803680.29,22987763,55,10741885.096181817,58.9191104153159,4.0280000000000005,0.25,35,18,2,⭐,auto
146,蚂蚁概念,588159556.0,55714480,61,9641959.93442623,136.32024098494796,,0.04,24,20,17,⭐,auto
147,破净股,586071740.38,101893737,279,2100615.5569175626,9.245199730726078,6.6922,-0.04,73,99,106,⭐,auto
148,数据安全,576900105.56,19708455,80,7211251.319499999,126.61738806541484,25.487,0.08,44,20,16,⭐,auto
149,华为海思,575801917.85,14292510,38,15152682.048684211,172.2771200533053,21.7655,0.37,26,10,2,⭐,auto
150,参股券商,573424774.0799999,38921473,127,4515155.701417322,27.234974420791247,22.990727272727273,-0.19,35,57,35,⭐,auto
151,电子烟,573210484.47,14244941,51,11239421.264117647,56.54660743355977,,0.0,23,25,3,⭐,auto
152,动力电池回收,572902024.74,16585517,41,13973220.115609756,168.4491277331061,,0.29,19,18,3,⭐,auto
153,虚拟电厂,571835955.05,44993600,66,8664181.137121212,41.361330916171426,7.340000000000001,-0.01,22,32,12,⭐,auto
154,宁组合,571033058.77,9509335,24,23793044.115416665,229.0591011354381,,0.29,14,9,1,⭐,auto
155,钙钛矿电池,567616164.79,82885029,43,13200375.925348837,33.99007147470054,,0.4,19,15,8,⭐,auto
156,减速器,563900669.21,36012549,76,7419745.647500001,38.04358484842576,18.605,-0.07,31,32,11,⭐,auto
157,低空经济,555215222.01,22387756,183,3033962.9618032784,57.859970179341914,,0.07,85,64,31,⭐,auto
158,油气资源,550267362.28,49947945,143,3848023.5124475523,20.604778438201215,8.5328,-0.07,47,66,30,⭐,auto
159,高带宽内存,550177701.13,10539760,27,20376951.893703703,183.26313088682795,,1.22,19,7,1,⭐,auto
160,其他计算机设备,549095680.86,15252583,61,9001568.538688526,121.65626322633025,23.646,0.03,33,15,13,⭐,auto
161,超超临界发电,544844673.76,78101623,49,11119279.05632653,11.261986098549025,9.0265,-0.21,13,29,7,⭐,auto
162,自动化设备,543083004.1800001,7549484,80,6788537.552250001,213.4585269013268,,0.14,36,32,9,⭐,auto
163,混合现实,542467923.22,18953450,30,18082264.107333336,56.41711659799217,,0.26,16,9,5,⭐,auto
164,化工原料,541471254.0,32013439,77,7032094.207792208,39.0046904636788,10.443000000000001,0.39,46,16,15,⭐,auto
165,3D打印,540820880.5,15354391,69,7837983.775362318,122.66955520966059,,0.35,35,29,5,⭐,auto
166,天然气,523276910.28,44849376,120,4360640.919,20.799613195237125,8.5328,-0.12,37,53,30,⭐,auto
167,海洋经济,516174018.6,45265856,96,5376812.693750001,39.917260464557025,,0.06,40,44,12,⭐,auto
168,水利建设,514586530.90999997,67758465,107,4809219.915046728,18.665273706327486,10.402,-0.14,38,46,23,⭐,auto
169,抽水蓄能,513032664.76,47440453,37,13865747.696216216,18.070478003579975,16.472666666666665,-0.21,15,18,4,⭐,auto
170,参股新三板,502386598.77,35578579,104,4830640.372788461,30.733860689914003,7.7625,0.06,39,42,23,⭐,auto
171,数据要素,502198562.81,28537138,154,3261029.6286363634,35.76158339666317,12.719,0.12,76,51,27,⭐,auto
172,长期破净,499280743.75,86461259,192,2600420.5403645835,9.03456474878727,5.947466666666667,-0.11,49,79,64,⭐,auto
173,通用设备,498628383.28,19875342,168,2968026.0909523806,154.328738387285,,0.15,79,70,17,⭐,auto
174,毫米波概念,485401654.65000004,15205082,45,10786703.436666667,74.05482733591006,23.68,-0.01,21,17,7,⭐,auto
175,大飞机,483940685.34000003,23859497,99,4888289.750909091,42.84764658347479,24.177,0.12,44,40,15,⭐,auto
176,鸿蒙概念,480244245.94,23775339,118,4069866.491016949,45.19233861951057,11.641999999999998,-0.03,47,42,28,⭐,auto
177,IGBT概念,479904689.12,18710026,40,11997617.228,60.01770053811721,10.835,-0.12,19,17,4,⭐,auto
178,虚拟现实,478132532.0,9563487,96,4980547.208333333,187.623610652728,,0.12,53,33,10,⭐,auto
179,锂电池,474855528.34000003,9363171,27,17587241.79037037,190.64457567290577,,0.08,14,10,3,⭐,auto
180,分立器件,470048399.0,5851697,18,26113799.944444444,761.9147817927576,,-0.3,8,10,0,⭐,auto
181,IT服务Ⅲ,457652096.37,20537406,120,3813767.46975,52.15839945206105,20.9135,0.06,60,41,18,⭐,auto
182,IT服务Ⅱ,457652096.37,20537406,120,3813767.46975,52.15839945206105,20.9135,0.06,60,41,18,⭐,auto
183,铁路基建,457042632.38,33040845,119,3840694.389747899,28.071334960391116,9.006,0.07,56,44,18,⭐,auto
184,AIGC概念,456185954.58,23955190,109,4185192.243853211,76.27836427815126,8.752999999999998,0.17,60,29,20,⭐,auto
185,光伏电池组件,455044640.8,72744884,21,21668792.41904762,13.28080572313643,,-0.41,6,13,2,⭐,auto
186,反内卷概念,447327843.38,44571564,99,4518463.064444444,32.10736721737798,,-0.31,29,44,26,⭐,auto
187,碳交易,441592702.95,49691642,97,4552502.092268041,22.87665415803606,,-0.19,30,54,13,⭐,auto
188,光伏发电,440512405.47,61535879,13,33885569.65153846,8.17067527003441,,-0.46,2,9,2,⭐,auto
189,互联网服务,439655062.71000004,15977607,96,4579740.236562501,65.96472552886753,,0.16,51,29,15,⭐,auto
190,氟化工,433820474.53000003,13741313,10,43382047.453,34.35628969568519,,4.37,10,0,0,⭐,auto
191,WiFi,427800374.86,10876021,30,14260012.495333334,84.47094973270542,,0.15,16,8,6,⭐,auto
192,AI智能体,424090062.23,28785782,135,3141407.8683703705,54.39905844333559,12.026,0.08,69,44,22,⭐,auto
193,电子化学品Ⅲ,422442476.57,13771120,33,12801287.168787878,60.0033002551136,,0.6,19,11,3,⭐,auto
194,工业气体,418457899.0,10726381,27,15498440.703703703,77.50607226955465,16.928,-0.45,9,14,4,⭐,auto
195,6G概念,416564332.36,10202639,34,12251892.128235295,54.9339740111032,38.298,0.51,23,9,2,⭐,auto
196,工业母机,416045464.44,16432825,79,5266398.284050633,85.77467351240908,4.963,-0.07,27,42,10,⭐,auto
197,通信服务,415068444.38,15704678,39,10642780.625128206,71.88656011147383,,0.16,24,11,4,⭐,auto
198,化学制药,410510955.7,22895256,149,2755107.085234899,37.42797505031135,14.342666666666664,-0.16,45,74,30,⭐,auto
199,小金属,407840242.0,7427950,24,16993343.416666668,68.58994794768192,,-0.29,7,16,1,⭐,auto
200,湖北自贸,407675098.55,8169623,28,14559824.948214287,126.81356953604029,11.925,-0.09,13,13,2,⭐,auto
201,电网设备,405095004.28,17957587,86,4710407.026511627,31.233069188368024,,-0.09,32,42,12,⭐,auto
202,PVDF概念,396344401.44,11689632,16,24771525.09,37.663625196851974,,1.31,10,6,0,⭐,auto
203,轻工制造,394456957.78999996,32184041,160,2465355.9861875,21.423742367847613,2.406,0.15,72,63,25,⭐,auto
204,MicroLED,393756973.85,24010336,32,12304905.4328125,32.97535278907848,3.7560000000000002,-0.58,11,18,3,⭐,auto
205,底盘与发动机系统,391168418.0,35054704,92,4251830.630434782,20.110596431483895,12.239,0.02,39,32,19,⭐,auto
206,铜,389446009.68,20085668,17,22908588.804705884,26.516676843672727,,-0.87,2,15,0,⭐,auto
207,价值股,386600359.4,41709739,100,3866003.5939999996,20.255146165470514,37.5475,-0.03,40,40,20,⭐,auto
208,多模态AI,385456183.06,10702095,63,6118352.112063492,56.94061430408178,10.032,0.13,33,17,13,⭐,auto
209,PPP模式,379731834.5,53610363,146,2600902.9760273974,14.129606851634662,5.068333333333333,-0.04,46,64,36,⭐,auto
210,新型城镇化,378769030.2,36275280,101,3750188.417821782,45.610025713105415,3.091,-0.07,33,44,24,⭐,auto
211,无线充电,376887228.9,8198731,40,9422180.7225,67.42006397129738,32.665,0.4,25,12,3,⭐,auto
212,光模块,374568166.36,21906743,94,3984767.7272340427,25.936738835884878,14.375499999999999,-0.13,29,44,21,⭐,auto
213,3D玻璃,373923338.0,13379995,15,24928222.533333335,63.03220405330784,4.0280000000000005,-0.38,6,6,3,⭐,auto
214,铜缆高速连接,363039405.1,9749049,36,10084427.919444446,83.32246108606738,,0.2,18,12,6,⭐,auto
215,内贸流通,363022469.86,54011580,161,2254797.949440994,14.691784258889122,14.274666666666667,-0.12,57,69,35,⭐,auto
216,环氧丙烷,359268025.6,28315802,20,17963401.28,27.42642167756551,12.991999999999999,1.23,14,5,1,⭐,auto
217,安防概念,356147267.40999997,16600646,109,3267406.1230275226,42.21551534155375,18.758,0.2,57,37,15,⭐,auto
218,海南自贸,353229879.05,44150265,82,4307681.451829269,49.668227972508774,7.505999999999999,-0.07,29,35,18,⭐,auto
219,新材料,351888650.0,8899528,82,4291325.0,75.12444758779301,,-0.03,44,30,8,⭐,auto
220,通信线缆及配套,335735846.33,7793217,11,30521440.575454544,75.8813559986152,20.93,-0.16,4,5,2,⭐,auto
221,低价股,327597669.7,149243660,138,2373896.157246377,2.432736585625963,2.548363636363636,-0.16,35,50,53,⭐,auto
222,参股保险,327502244.12,47252980,75,4366696.588266667,10.79185649292625,7.41975,-0.08,21,35,19,⭐,auto
223,贵金属,320018012.2,13005926,13,24616770.169230767,32.777766545385724,32.257,-2.12,0,13,0,⭐,auto
224,病原体防治,317096995.44,20205600,166,1910222.8640963854,31.524662046265178,18.339,-0.1,45,83,36,⭐,auto
225,ChatGPT概念,309474799.09000003,15395785,67,4619026.852089553,62.37383186865938,41.910000000000004,0.34,42,16,9,⭐,auto
226,次新股,306319126.1,4032932,53,5779606.152830189,456.246506800233,,0.01,23,24,4,⭐,auto
227,集成电路制造,305760927.0,4728786,8,38220115.875,110.92824263094937,,1.12,6,2,0,⭐,auto
228,石墨烯,304377967.68,15777339,66,4611787.38909091,42.398872271209974,5.805999999999999,-0.04,26,31,9,⭐,auto
229,垃圾分类,304163875.92,21992684,97,3135710.061030928,20.25969615306722,7.134666666666667,-0.01,34,41,22,⭐,auto
230,合成生物,303188716.36,15830047,112,2707042.110357143,31.677645549824966,,-0.03,42,49,21,⭐,auto
231,其他电子Ⅱ,299340849.36,9087544,33,9070934.82909091,69.34260464743407,36.268,0.34,20,11,2,⭐,auto
232,其他电子Ⅲ,299340849.36,9087544,33,9070934.82909091,69.34260464743407,36.268,0.34,20,11,2,⭐,auto
233,微利股,298685813.0,23755431,98,3047814.4183673467,24.771253592332492,3.214,0.08,45,32,19,⭐,auto
234,稀土永磁,297290815.63,17030712,49,6067159.502653061,34.38013318422709,,0.06,18,24,7,⭐,auto
235,IPO受益,296820905.70000005,20442265,55,5396743.740000001,58.58198564929788,28.9925,0.02,27,19,9,⭐,auto
236,PEEK材料概念,296721303.76,10306623,41,7237104.9697560975,43.66535670919229,,0.66,26,10,5,⭐,auto
237,化学制剂,296134896.0,13213093,94,3150371.234042553,42.19801642056959,,-0.11,28,47,19,⭐,auto
238,碳基材料,287094183.4,22760544,19,15110220.178947367,23.69751515356546,,0.13,7,9,3,⭐,auto
239,新零售,286758427.75,35923268,151,1899062.4354304636,29.543437145340327,6.174285714285714,-0.15,44,72,35,⭐,auto
240,增强现实,286427551.0,12964752,44,6509717.068181818,52.02797497958218,,-0.12,18,19,7,⭐,auto
241,在线教育,285845534.68,16975910,110,2598595.769818182,28.984323404065357,36.577,0.05,52,36,22,⭐,auto
242,味蕾经济,285762954.6,16280005,89,3210819.714606742,372.1760540074566,94.146,-0.25,22,51,16,⭐,auto
243,航天航空,285142664.84000003,7317384,50,5702853.296800001,58.56879738718794,,-0.19,21,23,5,⭐,auto
244,网红经济,283767311.99,27240703,99,2866336.484747475,17.557416054069236,,0.06,46,36,17,⭐,auto
245,冷链物流,282617408.48,23590226,112,2523369.7185714287,30.877405640289304,12.104444444444445,-0.17,45,46,21,⭐,auto
246,装配建筑,282187007.78999996,37968302,87,3243528.825172413,11.519351095124705,6.5120000000000005,-0.04,34,31,21,⭐,auto
247,白酒,281516656.6,17105633,46,6119927.317391305,375.6035561869841,51.111000000000004,-0.37,10,31,5,⭐,auto
248,换电概念,281437701.0,10865340,40,7035942.525,37.05541563125855,12.728,0.3,23,10,7,⭐,auto
249,钒电池,281060264.0,52074000,22,12775466.545454545,8.422944897041726,6.614,-0.09,5,11,6,⭐,auto
250,煤化工概念,280286166.0,24143079,72,3892863.4166666665,20.192964858172846,8.996666666666668,-0.02,27,27,18,⭐,auto
251,复合集流体,273866787.0,8551723,29,9443682.310344828,69.04810056547674,,-0.18,11,16,2,⭐,auto
252,超导概念,270677288.0,28222614,18,15037627.111111112,38.00109237616161,,-0.05,5,9,4,⭐,auto
253,工程建设,270289903.0,45908646,66,4095301.5606060605,23.82647385664432,8.6892,-0.22,17,34,15,⭐,auto
254,金属制品,269172186.7,14690392,69,3901046.184057971,46.42678986081515,12.89,0.11,36,26,7,⭐,auto
255,数字孪生,268571072.4,14186615,83,3235796.053012048,45.610297013890914,11.142999999999999,0.17,44,21,17,⭐,auto
256,机器人执行器,266877338.68,4883928,35,7625066.8194285715,95.4794882651338,,0.04,16,13,6,⭐,auto
257,移动支付,263494442.0,10619244,68,3874918.2647058824,73.8194446085508,,0.16,36,15,17,⭐,auto
258,跨境支付,263010040.16,24536443,61,4311640.002622951,17.70293094033456,12.722999999999999,0.12,27,19,15,⭐,auto
259,乡村振兴,262019747.5,32751542,140,1871569.625,14.550958417933748,7.475142857142857,-0.04,60,49,31,⭐,auto
260,其他小金属,261606777.0,3854441,14,18686198.35714286,80.4083488732404,,-0.31,3,10,1,⭐,auto
261,网络游戏,260577628.21,15704006,66,3948145.8819696973,100.00104789837093,,0.05,35,20,11,⭐,auto
262,红利股,258535096.0,26232110,100,2585350.96,23.955649989446506,13.8485,0.05,42,33,25,⭐,auto
263,流感,258150851.44,19525507,122,2115990.5855737706,21.437069475787585,14.342666666666664,-0.18,26,65,31,⭐,auto
264,微盘股,257331053.0,25590560,396,649825.8914141414,15.654235168405616,5.174,0.06,173,139,82,⭐,auto
265,养老概念,255950571.07999998,22703685,128,1999613.8365624999,22.935528708059643,4.263,0.04,50,40,38,⭐,auto
266,体育产业,254657281.73,21084532,70,3637961.167571428,20.40971105159805,7.901,0.17,31,25,14,⭐,auto
267,地摊经济,252968668.0,24308800,30,8432288.933333334,14.327171628938647,11.36,0.09,14,11,5,⭐,auto
268,能源金属,252352621.84,4900619,11,22941147.44,64.04735756339626,,-0.18,2,9,0,⭐,auto
269,创业板综,251982483.22,4160834,100,2519824.8322,232.6355753839666,,0.25,57,31,10,⭐,auto
270,科创板做市股,249635955.0,4853064,45,5547465.666666667,137.59274210726338,,0.09,18,19,7,⭐,auto
271,建筑材料,244019710.09,20099309,71,3436897.3252112675,27.012269616053707,3.938,0.12,32,26,13,⭐,auto
272,其他专用设备,241317871.15,10397695,80,3016473.3893750003,73.13541772347625,,0.0,29,37,13,⭐,auto
273,超级电容,238033598.8,7499942,30,7934453.293333334,58.48002596764504,21.027,0.3,17,10,3,⭐,auto
