排名,板块名称,成交额(元),成交量(股),统计股数,平均每只成交额,平均涨幅%,上涨数,下跌数,平盘数,关注
29,锂电池概念,2979818260.64,83150383,277,10757466.644909747,-0.04,104,149,24,⭐
30,周期股,2831409883.18,113971112,99,28600099.83010101,-0.03,36,51,12,⭐
31,光通信模块,2808919196.1099997,34854367,83,33842399.953132525,0.58,56,22,5,⭐
32,权重股,2799088558.3,45909716,50,55981771.166,0.07,16,33,1,⭐
33,QFII重仓,2667076805.58,155690214,707,3772385.8636209336,0.11,322,290,90,⭐
34,光伏概念,2557892997.31,176645325,413,6193445.514067796,-0.07,144,218,47,⭐
35,上证50_,2513896051.0,69623278,50,50277921.02,0.1,17,31,2,⭐
36,商业航天,2462815999.5299997,101071878,280,8795771.426892856,0.0,108,144,28,⭐
37,数字芯片设计,2445668431.0,11654745,51,47954282.960784316,0.29,26,24,1,⭐
38,长江三角,2376367160.16,195492998,402,5911361.094925373,0.02,147,190,61,⭐
39,AH股,2305561791.0,113068019,100,23055617.91,-0.06,36,59,5,⭐
40,创业成份,2300872358.0,22535911,100,23008723.58,0.1,42,53,5,⭐
41,特斯拉概念,2255742315.62,42208373,193,11687784.018756475,0.03,73,99,21,⭐
42,存储芯片,2243890967.8,28032885,98,22896846.610204082,0.09,55,40,3,⭐
43,CPO概念,2219052421.11,24518728,50,44381048.4222,1.05,42,8,0,⭐
44,破增发价股,2210915903.7200003,286452641,592,3734655.242770271,-0.09,207,299,85,⭐
45,消费电子概念,2210821032.3199997,58355229,174,12705868.001839079,0.07,78,84,12,⭐
46,证金持股,2187725116.19,161039199,188,11636835.724414894,-0.02,58,111,18,⭐
47,AI眼镜,2173386517.35,50433664,116,18736090.666810345,0.11,53,54,8,⭐
48,电池,2171289086.38,55247732,93,23347194.4772043,-0.22,28,62,3,⭐
49,小盘股,2136568574.0,119247424,393,5436561.256997456,-0.27,130,230,33,⭐
50,军工,2113871078.67,90933752,394,5365155.0220050765,-0.1,125,219,47,⭐
51,小金属概念,2088300117.58,95329080,110,18984546.523454543,-0.09,34,68,8,⭐
52,大数据,2079283313.74,118971791,283,7347290.8612720845,-0.23,78,169,33,⭐
53,节能环保,2041710798.44,141558608,405,5041261.23071605,-0.07,141,217,39,⭐
54,有色金属,2038807161.1399999,61942885,137,14881804.095912408,-0.16,33,94,10,⭐
55,风能,2038548862.8,132807022,222,9182652.535135135,-0.16,71,124,27,⭐
56,央国企改革,2026801445.0,208610555,370,5477841.743243244,-0.29,102,230,37,⭐
57,数据中心,1955406851.4,85224836,184,10627211.148913044,-0.08,68,98,18,⭐
58,新能源车,1949888331.8,70242249,361,5401352.71966759,0.02,132,184,44,⭐
59,PCB,1908127216.5,38323022,132,14455509.215909092,0.5,71,48,13,⭐
60,小米概念,1893891698.96,92139995,222,8531043.689009009,-0.1,90,113,19,⭐
61,通信,1887148005.5700002,37725407,123,15342666.71195122,0.14,63,53,7,⭐
62,茅指数,1754814374.58,29724493,42,41781294.632857144,-0.13,16,26,0,⭐
63,历史新高,1565051866.6799998,30698454,41,38171996.74829268,0.36,17,22,2,⭐
64,无线耳机,1505029169.9299998,28555040,80,18812864.624124996,-0.09,33,42,5,⭐
65,锂矿概念,1499202235.35,32445544,37,40518979.33378378,0.21,15,20,1,⭐
66,钠离子电池,1474875146.8,52481741,68,21689340.394117646,-0.18,21,43,4,⭐
67,大盘价值,1457101866.05,151105562,100,14571018.6605,-0.27,18,70,12,⭐
68,新能源,1433956115.9199998,123981246,208,6894019.788076922,-0.27,63,118,25,⭐
69,阿里概念,1429774784.21,53223618,160,8936092.4013125,-0.06,54,92,14,⭐
70,央视50_,1420661337.3,36806462,50,28413226.746,0.11,16,28,6,⭐
71,云计算,1382728502.31,47381020,135,10242433.350444444,-0.24,45,77,13,⭐
72,稀缺资源,1360367739.67,56263135,78,17440612.047051284,-0.43,19,54,5,⭐
73,光纤概念,1322810263.37,39362474,63,20996988.307460316,0.29,34,27,2,⭐
74,DeepSeek概念,1320624912.66,62868124,245,5390305.765959184,-0.04,88,130,21,⭐
75,中特估,1295097350.69,123612830,81,15988856.181358024,-0.24,16,55,10,⭐
76,英伟达概念,1283831771.03,20322347,59,21759860.525932204,0.2,29,29,1,⭐
77,人形机器人,1273805465.0700002,53042037,227,5611477.819691631,0.16,86,119,22,⭐
78,第三代半导体,1270273053.82,45577940,94,13513543.12574468,0.2,48,41,5,⭐
79,股权激励,1261675807.9,50368336,211,5979506.198578199,0.11,83,104,24,⭐
80,军民融合,1256114695.25,55366427,172,7302992.414244186,-0.14,48,108,15,⭐
81,汽车芯片,1255049461.5,16533454,68,18456609.727941178,0.12,33,30,5,⭐
82,破净股,1221244215.16,241599795,277,4408823.8814440435,-0.2,75,157,45,⭐
83,电商概念,1217873789.07,134782257,286,4258299.961783216,0.06,101,149,34,⭐
84,工业互联,1203938135.9299998,71084034,191,6303341.025811518,-0.25,58,117,13,⭐
85,独角兽,1203854563.71,59818641,103,11687908.385533981,-0.04,37,57,9,⭐
86,贬值受益,1146816279.72,33177251,171,6706527.951578948,-0.02,73,81,15,⭐
87,电网概念,1128780172.6399999,62757426,217,5201751.947649769,0.02,84,105,27,⭐
88,参股银行,1110827055.23,124396718,227,4893511.256519824,0.08,77,116,34,⭐
89,先进封装,1103690140.0,9873406,30,36789671.333333336,0.99,21,9,0,⭐
90,机器人概念,1092326788.0,46585178,262,4169186.2137404582,-0.03,98,134,30,⭐
91,传感器,1069672288.14,17923646,91,11754640.529010989,0.15,41,42,8,⭐
92,动力电池回收,1069168724.6,25938107,39,27414582.682051282,-0.39,15,19,5,⭐
93,宁组合,1054847818.5999999,9655272,24,43951992.44166666,-0.78,8,16,0,⭐
94,养老金,1023405817.6,39558718,197,5194953.388832487,-0.28,56,124,17,⭐
95,百度概念,1007711552.33,59625500,145,6949734.843655173,-0.04,40,82,20,⭐
96,无人机,996312219.1800001,41102414,213,4677522.155774648,-0.2,66,125,21,⭐
97,消费电子零部件及组装,972852067.8499999,17296143,78,12472462.408333331,-0.04,30,42,6,⭐
98,AI应用,948956646.99,62813570,195,4866444.343538461,-0.01,69,107,16,⭐
99,网络安全,945496170.3199999,52909654,130,7273047.464,-0.18,42,71,15,⭐
100,区块链,912027814.6,63198535,197,4629582.815228427,-0.3,50,122,24,⭐
101,智慧城市,911593980.73,74951756,199,4580874.275025126,-0.32,61,110,26,⭐
102,燃料电池概念,910905235.2,49847355,139,6553275.073381295,-0.1,52,71,16,⭐
103,MiniLED,909109336.09,58134451,65,13986297.478307692,0.5,26,26,12,⭐
104,元宇宙概念,904060788.32,69056019,140,6457577.059428572,-0.21,37,82,21,⭐
105,F5G概念,903186032.54,12899189,25,36127441.3016,0.44,15,9,1,⭐
106,LED概念,896083389.89,35972158,96,9334201.978020834,0.23,44,47,5,⭐
107,海工装备,872554553.4,34701170,72,12118813.241666667,0.36,40,24,8,⭐
108,长期破净,863837325.58,195607741,176,4908166.622613637,-0.16,50,94,27,⭐
109,液冷概念,859580720.2,20766402,92,9343268.697826087,0.1,38,50,4,⭐
110,深圳特区,847003582.0699999,22169597,98,8642893.694591835,0.47,49,41,8,⭐
111,AIGC概念,844810482.75,59785129,108,7822319.284722222,0.02,37,58,11,⭐
112,核能核电,840601366.6,68163296,184,4568485.688043478,-0.07,60,103,21,⭐
113,小金属,833588383.1800001,17584049,24,34732849.29916667,-0.2,6,17,1,⭐
114,AI芯片,832467970.76,24364980,38,21907051.86210526,-0.03,17,18,2,⭐
115,国防军工,791769700.25,23575651,138,5737461.596014493,-0.32,39,86,11,⭐
116,数字经济,785386640.0,67968970,173,4539807.167630058,-0.16,64,88,19,⭐
117,参股新三板,777875386.2600001,59435709,102,7626229.277058825,-0.1,35,51,16,⭐
118,智能电网,772502295.4,45454808,187,4131028.3176470585,-0.07,62,101,23,⭐
119,锂电池,761123241.0799999,14166101,27,28189749.669629626,-0.1,7,20,0,⭐
120,AIPC,761066634.4,10013820,41,18562600.83902439,0.25,20,18,3,⭐
121,电力,759052119.52,92464735,108,7028260.365925926,-0.25,30,63,15,⭐
122,虚拟现实,755761186.0,13750342,94,8040012.617021277,0.26,40,44,10,⭐
123,数据要素,753793997.74,53084755,152,4959171.037763158,0.05,47,80,23,⭐
124,新零售,743771203.8299999,61097019,148,5025481.106959459,0.12,47,67,32,⭐
125,PPP模式,743579585.46,102929845,136,5467496.951911765,-0.05,39,72,23,⭐
126,参股券商,733762085.53,69690380,127,5777654.216771653,-0.03,42,67,18,⭐
127,国产软件,729909427.8000001,52136543,220,3317770.1263636365,-0.2,75,120,21,⭐
128,信创,718293232.0,18534724,88,8162423.090909091,-0.04,26,51,9,⭐
129,稀土永磁,713510446.56,32111487,49,14561437.684897957,-0.45,8,38,3,⭐
130,氢能源,686409118.0,56451221,90,7626767.977777778,-0.47,32,50,8,⭐
131,光刻机(胶),684973307.65,15541573,92,7445362.039673912,0.05,43,38,11,⭐
132,可控核聚变,678908221.23,39920369,75,9052109.6164,-0.13,24,43,8,⭐
133,卫星互联网,675116678.5600001,29138252,86,7850193.936744187,-0.19,34,44,7,⭐
134,中盘价值,673460720.5799999,47810362,122,5520169.840819672,-0.18,38,75,9,⭐
135,汽车,653201205.52,49301417,283,2308131.4682685514,-0.06,90,149,43,⭐
136,并购重组概念,645648596.0,33830810,91,7095039.516483516,0.23,36,42,13,⭐
137,油气资源,642117938.1800001,62282518,144,4459152.348472223,-0.04,69,59,16,⭐
138,低空经济,637733023.59,39228387,178,3582769.7954494385,-0.18,67,88,23,⭐
139,AI智能体,637668355.1800001,55595641,133,4794498.91112782,0.04,44,72,16,⭐
140,柔性屏(折叠屏),635032268.1,43622290,74,8581517.136486487,0.11,38,32,4,⭐
141,水利建设,614669114.98,58991141,105,5853991.571238096,-0.15,35,60,10,⭐
142,公用事业,614371546.66,76889480,94,6535867.517659574,-0.14,33,51,10,⭐
143,味蕾经济,614071537.98,30706453,88,6978085.658863637,-0.14,22,51,15,⭐
144,数字货币,610050271.16,33169941,82,7439637.453170732,-0.32,22,47,12,⭐
145,量子科技,601015023.1,24689125,52,11557981.213461539,-0.24,19,30,3,⭐
146,氟化工概念,591059490.7,20977479,36,16418319.186111113,0.13,15,18,3,⭐
147,红利股,584806887.0,79636876,100,5848068.87,0.09,37,48,15,⭐
148,网络游戏,581984321.65,40688784,66,8817944.267424243,-0.32,13,45,7,⭐
149,海洋经济,580300033.9,30014356,96,6044792.019791666,0.02,36,48,12,⭐
150,特高压,575198056.86,33079565,85,6767035.963058824,0.11,38,37,10,⭐
151,毫米波概念,573496276.84,10710210,45,12744361.707555557,0.06,15,26,4,⭐
152,价值股,570096792.98,43011847,100,5700967.9298,-0.06,22,67,11,⭐
153,反内卷概念,560889987.0,46139194,97,5782371.0,-0.18,25,58,14,⭐
154,计算机设备,554423931.0,18622825,83,6679806.397590362,-0.05,29,43,11,⭐
155,雄安新区,554418505.83,78126222,139,3988622.34410072,0.15,53,58,27,⭐
156,蚂蚁概念,553708628.0,29922758,61,9077190.62295082,-0.16,17,37,7,⭐
157,新型工业化,549788975.05,21702011,97,5667927.577835051,-0.01,29,53,15,⭐
158,绿色电力,546615727.0,64054155,99,5521370.97979798,-0.17,31,58,9,⭐
159,天然气,541078113.1800001,48523737,120,4508984.276500001,0.04,57,51,12,⭐
160,石墨烯,540497343.7,29827721,65,8315343.74923077,-0.16,23,34,8,⭐
161,碳化硅,530448045.22,13596346,42,12629715.362380954,-0.06,18,21,3,⭐
162,数据安全,526914685.28,32597503,81,6505119.571358024,-0.25,25,45,9,⭐
163,超级品牌,521192085.58,18410873,32,16287252.674375,0.51,16,12,4,⭐
164,化工原料,519026866.7,31105796,77,6740608.6584415585,0.06,31,37,8,⭐
165,其他计算机设备,518541326.0,17410255,60,8642355.433333334,-0.09,19,32,9,⭐
166,黄金概念,513439464.0,34091945,71,7231541.746478873,-0.2,17,48,6,⭐
167,碳交易,512110325.24,53423496,94,5447982.183404256,-0.1,33,51,10,⭐
168,能源金属,509704296.35,8809875,11,46336754.21363637,1.2,5,6,0,⭐
169,基础化工,509015187.0,34119833,161,3161585.0124223605,-0.2,52,89,20,⭐
170,电子烟,509006492.70000005,12488898,51,9980519.464705883,-0.19,16,31,4,⭐
171,养老概念,492500232.92,51915323,124,3971776.071935484,0.35,48,57,17,⭐
172,大飞机,491352014.75,28440298,99,4963151.664141414,0.06,31,57,11,⭐
173,北斗导航,489014778.03999996,26098234,69,7087170.696231884,-0.16,19,43,7,⭐
174,上海自贸,483874916.0,11292097,33,14662876.242424242,0.68,17,13,2,⭐
175,IT服务Ⅱ,466702325.32,31698296,117,3988908.7634188035,-0.49,29,74,13,⭐
176,IT服务Ⅲ,466702325.32,31698296,117,3988908.7634188035,-0.49,29,74,13,⭐
177,安防概念,465597565.96000004,28655364,106,4392429.86754717,-0.07,45,49,10,⭐
178,铁路基建,462364300.68,56630711,117,3951831.62974359,-0.05,43,63,11,⭐
179,低价股,462231554.48,225431143,121,3820095.4915702483,-0.01,34,55,31,⭐
180,玻璃基板,458832522.09,22876197,34,13495074.179117646,0.63,22,11,1,⭐
181,IPO受益,453346790.98,23126209,54,8395310.944074074,-0.26,14,31,9,⭐
182,海南自贸,449770818.4,91232089,82,5485009.980487805,-0.06,31,40,10,⭐
183,化学制品,447987552.02,27172670,169,2650813.9172781063,-0.06,67,85,16,⭐
184,工业金属,438943441.61,26743403,57,7700762.133508773,-0.39,10,43,4,⭐
185,医美概念,435102231.07,25402538,75,5801363.080933333,0.22,22,44,8,⭐
186,券商概念,430517501.0,46980525,54,7972546.314814814,0.09,17,34,3,⭐
187,新型城镇化,425541380.48,38376247,97,4387024.5410309285,0.12,43,44,9,⭐
188,微利股,424353165.24,33897006,98,4330134.339183673,-0.15,27,53,18,⭐
189,鸿蒙概念,423103113.97999996,19901946,117,3616265.931452991,-0.26,25,73,17,⭐
190,华为海思,420170679.2,9533909,37,11355964.302702703,0.08,15,19,3,⭐
191,工业母机,418909777.47,19411315,79,5302655.411012659,0.14,31,38,9,⭐
192,其他专用设备,409504857.42,8541320,79,5183605.790126583,0.05,34,33,11,⭐
193,跨境支付,402239407.93,38500591,61,6594088.654590164,-0.66,9,40,12,⭐
194,航母概念,399372949.43,12937059,32,12480404.6696875,0.17,11,18,3,⭐
195,小红书概念,398477950.18,33571378,72,5534415.974722222,0.1,29,34,9,⭐
196,新材料,391893152.0,8256713,82,4779184.780487805,-0.28,25,47,9,⭐
197,稀土,390033690.0,8225599,4,97508422.5,0.28,2,1,1,⭐
198,内贸流通,388730973.0,35443762,157,2475993.458598726,-0.01,48,81,26,⭐
199,参股保险,382706951.27,50287855,74,5171715.5577027025,-0.11,22,39,13,⭐
200,无线充电,372916034.13,8678551,40,9322900.85325,0.0,16,23,1,⭐
201,ChatGPT概念,370194869.24,26073512,67,5525296.555820895,-0.16,20,42,4,⭐
202,银行,370177697.0,59101067,42,8813754.69047619,-0.25,8,31,3,⭐
203,通用设备,368695036.0,13715198,167,2207754.706586826,0.11,76,72,17,⭐
204,工程建设,361553496.8,47414467,64,5649273.3875,-0.11,17,43,4,⭐
205,高带宽内存,359919207.7,4003632,27,13330341.025925925,0.29,17,10,0,⭐
206,6G概念,358808577.84000003,11128674,34,10553193.465882353,0.08,15,18,1,⭐
207,光模块,358708748.86,31986628,94,3816050.5197872343,-0.21,25,58,10,⭐
208,自动化设备,356265322.81,9019036,79,4509687.630506329,0.42,44,26,9,⭐
209,互联网服务,354633766.87999994,23847933,95,3732987.019789473,-0.34,25,55,13,⭐
210,在线教育,351249034.42,33853739,109,3222468.2056880738,-0.05,35,60,13,⭐
211,复合集流体,350126307.61,13573074,29,12073320.952068966,0.21,6,18,5,⭐
212,PEEK材料概念,347462179.0,8791473,41,8474687.292682927,0.02,17,23,1,⭐
213,红利破净股,340380597.0,62207844,39,8727707.615384616,-0.2,10,25,4,⭐
214,创新医疗服务,340017729.86,12234373,77,4415814.673506494,-0.21,24,47,4,⭐
215,麒麟电池,338725431.0,2041200,8,42340678.875,-0.0,4,4,0,⭐
216,电子竞技,338411497.77,38678624,32,10575359.3053125,-0.52,5,23,4,⭐
217,钙钛矿电池,337776631.57,29275552,43,7855270.501627907,0.01,15,24,2,⭐
218,电网设备,337380991.0,17538688,87,3877942.425287356,-0.01,33,42,12,⭐
219,IGBT概念,335894266.32,22783339,38,8839322.797894737,-0.02,18,20,0,⭐
220,有机硅概念,335654031.5,10759934,34,9872177.397058824,-0.46,16,16,2,⭐
221,网红经济,332512085.36,31127143,94,3537362.610212766,0.16,35,51,8,⭐
222,化学制药,331458631.59,17713392,149,2224554.57442953,0.04,56,75,15,⭐
223,增强现实,331333438.29999995,18308562,42,7888891.388095237,0.35,17,22,2,⭐
224,显示技术,329580240.87,37046086,47,7012345.550425532,0.08,20,21,6,⭐
225,轻工制造,325308617.39,34345337,158,2058915.2999367088,-0.06,63,77,17,⭐
226,抽水蓄能,325194568.2,27337291,37,8789042.383783784,-0.2,11,21,5,⭐
227,煤化工概念,320889049.12,31806403,72,4456792.348888889,-0.36,24,38,9,⭐
228,混合现实,316621227.27,24186488,30,10554040.909,0.1,9,16,5,⭐
229,通信线缆及配套,315609869.0,5747556,11,28691806.272727273,0.21,7,4,0,⭐
230,装配建筑,315255931.0,61962572,86,3665766.6395348837,0.01,39,33,14,⭐
231,荣耀概念,313050805.97,19608626,54,5797237.147592593,-0.25,23,30,1,⭐
232,3D打印,310920616.39,11202050,69,4506095.889710145,0.29,32,32,5,⭐
233,合成生物,310152432.28,15510362,112,2769218.1453571427,-0.01,40,63,8,⭐
234,传媒,309665462.20000005,25008708,97,3192427.4453608254,-0.28,22,62,13,⭐
235,虚拟电厂,308439670.3,16455330,64,4819369.8484375,-0.05,20,33,11,⭐
236,磷化工,308254644.6,17172639,45,6850103.213333334,-0.2,15,28,2,⭐
237,MicroLED,307205040.87,38722557,31,9909840.028064515,0.24,15,14,2,⭐
238,病原体防治,307166863.92,18311482,167,1839322.538443114,-0.18,45,103,16,⭐
239,新消费,305220997.5,17090870,79,3863556.930379747,0.21,24,48,6,⭐
240,垃圾分类,303194445.66,26148050,95,3191520.480631579,0.05,34,51,9,⭐
241,饮料乳品,300166632.0,13051039,26,11544870.461538462,0.41,12,8,6,⭐
242,次新股,299046105.0,3046005,53,5642379.339622642,-0.4,15,35,3,⭐
243,氮化镓,297970706.93,8767545,45,6621571.265111111,0.27,25,17,3,⭐
244,HJT电池,296750322.0,20128258,38,7809219.0,-0.19,14,23,0,⭐
245,乡村振兴,296314302.2,37363843,137,2162878.118248175,-0.23,35,82,19,⭐
246,WiFi,295387494.8,6175925,30,9846249.826666666,0.35,16,13,1,⭐
247,创新药,295316149.0,11491678,93,3175442.4623655914,-0.07,32,56,4,⭐
248,科创板做市股,294251735.0,8033353,44,6687539.431818182,-0.38,13,27,4,⭐
249,体育产业,290102450.76,25059720,67,4329887.32477612,0.1,26,28,13,⭐
250,病毒防治,289504364.6,16191412,97,2984581.0783505156,-0.02,28,61,8,⭐
251,短剧互动游戏,289000351.9,28255187,34,8500010.35,-0.41,7,21,6,⭐
252,微盘股,287345069.77,30441100,397,723791.1077329974,0.05,186,144,61,⭐
253,航海装备Ⅲ,285435113.0,7313698,10,28543511.3,0.84,7,2,1,⭐
254,航海装备Ⅱ,285435113.0,7313698,10,28543511.3,0.84,7,2,1,⭐
255,多模态AI,285365786.9,14016875,62,4602673.982258064,0.05,18,35,9,⭐
256,创业板综,284875782.84000003,5272395,99,2877533.16,-0.14,35,55,8,⭐
257,房地产,282070639.62,69259313,92,3065985.2132608695,0.24,40,33,18,⭐
258,建筑材料,282036602.5,21557464,68,4147597.095588235,-0.1,22,36,10,⭐
259,刀片电池,277803899.6,5598666,12,23150324.96666667,0.36,4,8,0,⭐
260,冷链物流,277728198.34000003,20603057,109,2547965.122385321,-0.13,28,67,13,⭐
261,面板,277438580.03,49697502,38,7301015.263947368,-0.02,16,16,5,⭐
262,破发股,275882820.0,20178394,176,1567516.0227272727,-0.28,61,104,10,⭐
263,TOPCon电池,275593366.2,22139803,44,6263485.595454545,0.28,17,23,3,⭐
264,雅下水电概念,272607355.0,32602364,52,5242449.134615385,-0.19,12,33,7,⭐
265,电子化学品Ⅲ,272082151.95,6984605,33,8244913.695454545,0.07,18,9,6,⭐
266,其他电源设备Ⅱ,271909223.92,5752057,30,9063640.797333334,0.24,9,15,6,⭐
267,被动元件概念,267297003.4,6534477,28,9546321.55,0.25,13,13,2,⭐
268,移动支付,267170231.0,19029959,67,3987615.3880597013,-0.09,20,41,6,⭐
269,房地产开发,265862699.9,63717001,81,3282255.554320988,0.27,36,28,16,⭐
270,分立器件,264913199.0,2259451,17,15583129.352941176,0.25,9,8,0,⭐
271,火力发电,263256865.51999998,34074736,31,8492156.952258063,-0.37,5,21,5,⭐
272,医疗服务,262911230.0,12285215,53,4960589.245283019,0.09,18,29,5,⭐
273,谷子经济,262095734.16,28443717,71,3691489.2135211267,0.12,26,36,8,⭐
274,塑料,261242543.29,12884076,73,3578664.9765753425,0.33,34,30,7,⭐
275,铜缆高速连接,258598046.0,5284737,36,7183279.055555556,0.5,17,15,4,⭐
276,超超临界发电,257671591.51999998,25623036,48,5368158.156666666,-0.27,9,31,8,⭐
277,GDR,256358753.0,15460861,11,23305341.181818184,-0.63,3,8,0,⭐
278,商贸零售,256008788.20000002,28032460,99,2585947.355555556,0.23,37,44,18,⭐
279,股份制银行Ⅲ,251326153.0,40356402,9,27925128.111111112,-0.5,1,8,0,⭐
280,华为昇腾,249047819.24,13970144,46,5414083.026956522,-0.39,11,31,3,⭐
281,汽车一体化压铸,247631391.96,4230721,28,8843978.284285715,0.43,14,12,2,⭐
282,乳品,245769724.0,10116539,18,13653873.555555556,0.06,9,6,3,⭐
283,磁悬浮概念,243386341.7,25334256,28,8692369.346428571,0.07,15,10,3,⭐
284,钨,242599696.0,5453800,4,60649924.0,0.89,2,2,0,⭐
285,垂直应用软件,241886222.24,19490174,93,2600927.1208602153,-0.08,31,48,12,⭐
286,航天航空,238798195.45,7697181,48,4974962.405208333,-0.32,11,33,3,⭐
287,基础建设,238315860.0,29261315,41,5812581.951219512,0.05,15,23,2,⭐
288,底盘与发动机系统,238314712.56,21134121,92,2590377.3104347824,0.04,29,46,17,⭐
289,生物识别,237941246.0,9349934,49,4855943.795918368,0.13,22,22,5,⭐
290,其他电子Ⅲ,237520814.5,6570412,33,7197600.439393939,0.17,13,17,3,⭐
291,其他电子Ⅱ,237520814.5,6570412,33,7197600.439393939,0.17,13,17,3,⭐
292,化学原料,236398389.0,19332587,58,4075834.293103448,-0.06,22,24,11,⭐
293,减速器,234776736.28,19067947,76,3089167.582631579,0.06,23,45,8,⭐
294,通用航空,233429323.43,21699419,34,6865568.336176471,0.22,15,15,4,⭐
295,飞行汽车(eVTOL),233123123.65,11573799,78,2988757.995512821,-0.04,26,38,14,⭐
296,3D摄像头,230246170.0,4146852,9,25582907.777777776,0.33,5,4,0,⭐
297,超级电容,229579715.0,11875410,31,7405797.258064516,-0.47,13,16,2,⭐
298,尾气治理,221929259.98000002,15027662,33,6725129.090303031,-0.62,8,22,1,⭐
299,湖北自贸,221677515.2,5393060,26,8526058.276923077,-0.29,6,18,2,⭐
300,京津冀,219319948.5,34977798,56,3916427.651785714,-0.03,18,26,12,⭐
301,蓝宝石,219268589.4,9326402,18,12181588.3,0.08,9,8,1,⭐
302,广告营销,218426924.38,20236165,29,7531962.909655172,-0.02,10,16,3,⭐
303,碳纤维,218313148.0,12238177,39,5597773.025641026,0.21,20,16,3,⭐
304,工业气体,214832414.0,9953067,27,7956756.074074074,0.93,20,6,1,⭐
305,MLCC,214146698.3,4690667,18,11897038.794444446,-0.1,8,8,2,⭐
306,影视概念,213225451.76,25588285,61,3495499.2091803276,-0.35,15,36,10,⭐
307,金属制品,212405712.0,12060802,69,3078343.652173913,0.13,32,29,7,⭐
308,军工电子Ⅱ,212057954.0,6232672,62,3420289.580645161,-0.59,16,42,4,⭐
309,数据确权,211035501.0,19637844,31,6807596.806451613,-0.17,7,18,6,⭐
310,航空装备Ⅲ,208511244.25,7558204,45,4633583.205555555,-0.15,13,28,2,⭐
311,航空装备Ⅱ,208511244.25,7558204,45,4633583.205555555,-0.15,13,28,2,⭐
312,EDR概念,207565574.15,4354339,13,15966582.626923077,0.13,5,7,1,⭐
313,化债(AMC)概念,207000917.0,33134542,57,3631595.035087719,0.02,16,36,5,⭐
314,CRO,205009101.0,3558304,37,5540786.513513514,0.11,15,19,2,⭐
315,建筑节能,201644774.61,16317691,43,4689413.363023256,0.54,21,16,6,⭐
316,医疗研发外包,201331316.0,3197035,29,6942459.172413793,0.05,10,16,2,⭐
317,逆变器,199786606.0,1781407,9,22198511.777777776,-0.78,2,6,1,⭐
318,游戏Ⅱ,199755800.2,14654320,25,7990232.007999999,-0.59,2,22,1,⭐
319,游戏Ⅲ,199755800.2,14654320,25,7990232.007999999,-0.59,2,22,1,⭐
320,调味品概念,198613233.0,16041899,32,6206663.53125,-0.01,9,18,5,⭐
321,数字孪生,198593150.16000003,16822673,81,2451767.285925926,-0.11,25,40,16,⭐
322,智谱AI概念,195574832.52,10708218,32,6111713.51625,0.02,9,19,3,⭐
