排名,板块名称,成交额(元),成交量(股),统计股数,平均每只成交额,平均涨幅%,上涨数,下跌数,平盘数,关注
47,风能,1628621702.24,132695270,223,7303236.3329147985,-0.55,33,175,15,⭐
48,锂矿概念,1607939655.35,33591445,37,43457828.52297297,-0.77,5,30,2,⭐
49,最近多板,1586640241.54,124002401,176,9015001.372386364,-0.43,44,120,8,⭐
50,卫星互联网,1513992225.96,96173729,88,17204457.11318182,-1.11,12,75,1,⭐
51,国防军工,1475997251.02,91447987,139,10618685.25913669,-1.03,14,117,7,⭐
52,小盘股,1468279524.0,83200606,395,3717163.351898734,-0.35,78,274,40,⭐
53,无人机,1426423192.44,47462682,214,6665528.936635515,-0.61,30,169,15,⭐
54,通信,1423579009.74,36047122,123,11573813.087317074,-0.46,29,86,7,⭐
55,PCB,1419980173.8600001,31374723,132,10757425.559545456,-0.41,30,96,6,⭐
56,证金持股,1410515313.1399999,82894044,189,7463043.984867725,-0.24,39,115,35,⭐
57,近期新高,1345373012.9699998,47335627,152,8851138.243223682,-0.3,53,91,7,⭐
58,光纤概念,1341957179.41,48911436,63,21300907.60968254,-0.39,15,42,6,⭐
59,百日新高,1293892464.97,44798639,136,9513915.183602942,-0.38,43,86,6,⭐
60,大数据,1273270634.78,87248057,285,4467616.262385964,-0.32,47,207,30,⭐
61,北斗导航,1242878062.8,94361201,71,17505324.828169014,-1.06,10,59,2,⭐
62,小米概念,1236227039.54,41270051,222,5568590.268198198,-0.43,37,166,17,⭐
63,低空经济,1231972435.6,38172730,182,6769079.316483516,-0.62,26,133,23,⭐
64,贬值受益,1212117003.8899999,51504165,171,7088403.531520467,-0.19,41,100,28,⭐
65,消费电子概念,1162073782.71,36931583,175,6640421.615485715,-0.46,23,143,9,⭐
66,第三代半导体,1102784289.61,103471716,95,11608255.680105262,-0.57,26,63,5,⭐
67,人形机器人,1026053551.94,31126432,228,4500234.876929825,-0.63,35,177,14,⭐
68,稀缺资源,1022459390.6100001,43712360,78,13108453.725769233,-0.21,25,45,7,⭐
69,股权激励,1022349036.64,80674227,212,4822401.116226415,-0.41,39,146,26,⭐
70,黄金概念,1013882445.52,49969341,71,14280034.443943663,-0.5,11,57,3,⭐
71,工业金属,1013745745.8399999,49391956,58,17478374.92827586,-0.41,10,43,5,⭐
72,破增发价股,1005746192.76,134040803,599,1679042.05803005,-0.37,90,427,80,⭐
73,AH股,993286657.0,50922668,100,9932866.57,-0.23,21,59,19,⭐
74,动力电池回收,981304082.05,15070426,41,23934245.903658535,-0.26,10,26,5,⭐
75,电网概念,973802376.8199999,58682582,217,4487568.556774193,-0.46,36,155,24,⭐
76,阿里概念,973363201.5200001,48873103,161,6045734.170931677,-0.43,29,117,14,⭐
77,茅指数,934295730.81,8626557,42,22245136.44785714,-0.23,9,28,5,⭐
78,上证50_,925022481.0,38131428,50,18500449.62,-0.2,14,24,12,⭐
79,液冷概念,914505663.59,33461453,93,9833394.232150538,-0.53,16,73,4,⭐
80,人工智能,906359840.0,67672194,272,3332205.294117647,-0.33,58,182,29,⭐
81,中特估,897025752.84,54458011,81,11074392.01037037,-0.33,17,43,21,⭐
82,英伟达概念,888642931.0799999,23397043,60,14810715.518,-0.13,19,39,2,⭐
83,大飞机,868358599.89,32008244,99,8771298.988787878,-0.93,4,88,7,⭐
84,锂电池,831993256.85,10947708,27,30814565.06851852,0.02,10,17,0,⭐
85,机器人概念,826505832.64,43462492,265,3118889.934490566,-0.37,56,182,26,⭐
86,参股银行,825290766.12,78457434,228,3619696.342631579,-0.35,40,155,32,⭐
87,DeepSeek概念,820895929.2,40826866,248,3310064.2306451616,-0.38,46,179,22,⭐
88,LED概念,811924014.98,29989636,96,8457541.822708333,-0.42,22,62,11,⭐
89,电力,797032001.86,115247079,108,7379925.943148148,-0.5,19,79,10,⭐
90,AI眼镜,787671831.53,21156652,116,6790274.409741379,-0.43,24,88,3,⭐
91,参股新三板,768172510.9200001,48848128,104,7386274.143461539,-0.57,12,83,9,⭐
92,轻工制造,758561950.72,58577106,160,4741012.192,-0.19,37,98,25,⭐
93,云计算,756155887.4,49689217,136,5559969.760294117,-0.26,27,95,14,⭐
94,特高压,754795701.77,45006744,84,8985663.116309524,-0.45,16,61,7,⭐
95,核能核电,752609398.28,60818112,185,4068158.9096216215,-0.61,29,136,20,⭐
96,智能电网,748900152.89,46381794,186,4026344.9080107524,-0.52,28,134,22,⭐
97,6G概念,747413559.14,69599276,34,21982751.739411764,-1.04,9,25,0,⭐
98,雄安新区,745789942.52,58768566,147,5073400.96952381,-0.46,26,97,23,⭐
99,宁组合,744119845.3399999,5281282,24,31004993.55583333,-0.38,3,20,1,⭐
100,存储芯片,743965154.16,14823126,98,7591481.164897959,-0.52,19,73,6,⭐
101,工业互联,721648249.16,31196835,192,3758584.6310416665,-0.39,40,137,13,⭐
102,鸿蒙概念,692696517.56,30647591,120,5772470.979666666,-0.38,29,81,10,⭐
103,蚂蚁概念,690799268.99,27332921,61,11324578.180163935,-0.4,8,43,10,⭐
104,电子烟,685631252.25,21301398,51,13443750.044117646,-0.33,12,36,3,⭐
105,MiniLED,681935304.16,42027608,66,10332353.093333334,-0.77,10,53,3,⭐
106,PPP模式,678638137.98,89249500,144,4712764.847083334,-0.24,16,108,20,⭐
107,航天航空,668394500.0,16393530,50,13367890.0,-1.0,5,42,3,⭐
108,海洋经济,648179098.72,40948852,96,6751865.611666667,-0.66,26,64,6,⭐
109,燃料电池概念,640445378.5699999,35993856,141,4542165.805460992,-0.32,33,96,12,⭐
110,消费电子零部件及组装,638215727.97,15890494,79,8078680.100886077,-0.39,18,56,5,⭐
111,汽车,637186795.56,37998857,285,2235743.142315789,-0.33,48,202,35,⭐
112,光刻机(胶),637109778.0,16314253,92,6925106.282608695,-0.3,23,66,3,⭐
113,大盘价值,636695013.1,62084154,100,6366950.131,-0.15,25,42,33,⭐
114,百度概念,614041461.3399999,37420421,146,4205763.433835615,-0.28,27,103,16,⭐
115,无线耳机,608110330.97,12763331,81,7507534.950246914,-0.43,11,64,6,⭐
116,氮化镓,603391726.23,66359193,47,12838121.834680852,-1.08,9,34,3,⭐
117,区块链,594558782.76,45626038,198,3002822.1351515152,-0.31,22,150,26,⭐
118,电商概念,589828839.75,55145431,292,2019961.7799657534,-0.24,55,203,34,⭐
119,海工装备,589083015.78,33553429,72,8181708.552499999,-0.64,11,53,8,⭐
120,可控核聚变,587634473.0,31156152,75,7835126.306666667,-0.56,14,52,9,⭐
121,无线充电,585572193.1700001,16717271,40,14639304.829250002,-0.63,5,34,1,⭐
122,中盘价值,583813114.85,47198104,122,4785353.400409836,-0.35,25,83,14,⭐
123,水利建设,573123704.6,63453362,107,5356296.304672898,-0.34,17,77,13,⭐
124,元宇宙概念,572622182.2,49003949,142,4032550.57887324,-0.56,21,107,14,⭐
125,独角兽,569457046.4,22772314,104,5475548.523076923,-0.3,16,80,8,⭐
126,养老金,565080064.0799999,17789435,196,2883061.551428571,-0.33,36,140,20,⭐
127,绿色电力,558987797.46,80208383,99,5646341.388484849,-0.45,14,70,15,⭐
128,麒麟电池,557596644.5899999,2150499,8,69699580.57374999,-0.4,3,5,0,⭐
129,军工电子Ⅱ,554072742.38,66797504,62,8936657.13516129,-1.03,8,51,3,⭐
130,氢能源,548288776.0,46999093,91,6025151.384615385,-0.08,27,57,6,⭐
131,F5G概念,547536964.7,8267975,25,21901478.588000003,-0.44,5,18,2,⭐
132,新型城镇化,539184147.86,59721986,101,5338456.909504951,-0.38,17,69,14,⭐
133,钙钛矿电池,538410014.0,40536995,43,12521163.11627907,-0.95,8,33,2,⭐
134,HJT电池,537978683.13,37232459,39,13794325.208461538,-0.96,4,31,4,⭐
135,航天装备Ⅲ,534933589.0,9106045,9,59437065.44444445,-2.71,0,9,0,⭐
136,量子科技,530675946.8,18553393,52,10205306.66923077,-0.37,9,40,2,⭐
137,毫米波概念,529787052.87,17301517,45,11773045.619333334,-0.32,7,35,3,⭐
138,网络安全,527478568.32,23385959,131,4026553.9566412214,-0.33,25,98,8,⭐
139,公用事业,525502693.46000004,77908900,94,5590454.185744681,-0.51,19,62,13,⭐
140,深圳特区,524225659.59000003,10571502,98,5349241.424387756,-0.34,16,73,8,⭐
141,化学制品,522517969.83,40403568,169,3091822.3066863907,-0.21,37,113,18,⭐
142,碳交易,520176975.6,31190284,96,5418510.162500001,-0.66,17,68,10,⭐
143,央视50_,515225471.64,15064262,50,10304509.4328,-0.24,12,24,14,⭐
144,智慧城市,514933156.34000003,38086275,201,2561856.4992039804,-0.36,33,143,24,⭐
145,铜,504950318.0,17330400,17,29702959.88235294,-0.52,2,13,2,⭐
146,历史新高,504914276.48,9744203,39,12946519.90974359,-0.61,12,26,1,⭐
147,石墨烯,503749662.65999997,30676197,66,7632570.646363636,-0.05,16,44,6,⭐
148,AI应用,487116129.8,21328600,196,2485286.3765306124,-0.25,30,147,17,⭐
149,数字芯片设计,481207117.99,3139015,51,9435433.686078431,-0.32,10,41,0,⭐
150,国产软件,478398540.65,47224516,223,2145284.9356502243,-0.32,37,159,24,⭐
151,碳纤维,477584054.0,22860181,39,12245744.974358974,-0.24,10,24,5,⭐
152,AI智能体,477456582.28,52071882,135,3536715.424296296,-0.49,17,104,14,⭐
153,空间站概念,477029225.0,8865056,20,23851461.25,-1.21,1,16,3,⭐
154,破净股,468417078.19,95788570,281,1666964.6910676158,-0.24,48,161,71,⭐
155,AIGC概念,465696296.74,25895762,109,4272443.089357798,-0.48,18,84,7,⭐
156,蓄电池及其他电池,450970292.0,17056996,9,50107810.222222224,-1.27,2,7,0,⭐
157,油气资源,442436246.28,48506845,144,3072473.9324999996,-0.25,35,91,18,⭐
158,并购重组概念,423335782.48,24155300,93,4551997.661075269,-0.5,14,68,11,⭐
159,虚拟现实,413954391.15999997,17771177,96,4312024.907916666,-0.59,11,74,11,⭐
160,电子化学品Ⅲ,409946804.0,13303175,33,12422630.424242424,0.18,14,18,1,⭐
161,天然气,407821010.28,41095218,120,3398508.4189999998,-0.27,29,74,17,⭐
162,先进封装,391424866.0,5721559,29,13497409.172413792,-0.47,4,23,2,⭐
163,光伏电池组件,389879551.4,32226507,21,18565692.92380952,-1.07,2,18,1,⭐
164,基础化工,384659526.0,30043475,162,2374441.5185185187,-0.27,43,96,23,⭐
165,时空大数据,383566442.0,5386678,26,14752555.461538462,-0.64,4,20,2,⭐
166,反内卷概念,383102558.17999995,35150108,99,3869722.8098989893,-0.34,21,67,11,⭐
167,长期破净,382561310.05,99137828,191,2002938.7960732984,-0.3,33,104,53,⭐
168,价值股,380512046.8,33968087,100,3805120.4680000003,-0.39,21,65,14,⭐
169,合成生物,379759861.9,25951515,112,3390713.052678571,-0.33,20,75,16,⭐
170,AIPC,376553936.83,8979833,42,8965569.92452381,-0.07,17,22,3,⭐
171,柔性屏(折叠屏),376131493.2,15870510,74,5082858.016216216,-0.43,11,59,4,⭐
172,能源金属,375258993.56,7460182,11,34114453.96,-1.08,0,11,0,⭐
173,IT服务Ⅲ,370606377.2,41339424,119,3114339.3042016807,-0.22,22,87,9,⭐
174,IT服务Ⅱ,370606377.2,41339424,119,3114339.3042016807,-0.22,22,87,9,⭐
175,新消费,369725804.48,17979736,79,4680073.47443038,-0.27,16,57,6,⭐
176,铅锌,367257776.0,18249500,11,33387070.545454547,-0.4,3,7,1,⭐
177,参股券商,367044225.32,33842780,127,2890112.0103937006,-0.28,19,87,21,⭐
178,冷链物流,363637406.53999996,16963104,111,3276012.671531531,-0.46,14,80,17,⭐
179,低价股,360473715.13,156191614,144,2503289.6884027775,-0.56,14,96,34,⭐
180,生态农业,358924064.0,23359451,39,9203181.128205128,-0.07,10,24,5,⭐
181,火力发电,356461986.72,54937806,31,11498773.76516129,-0.58,3,25,3,⭐
182,小金属,355344721.13,7302449,24,14806030.047083333,-0.99,2,21,1,⭐
183,新材料,353604422.0,10001918,82,4312249.048780488,-0.57,21,52,6,⭐
184,互联网服务,352446363.12,35529950,96,3671316.2825,-0.21,16,67,12,⭐
185,3D打印,351984295.36,16203647,70,5028347.076571429,-0.16,14,52,4,⭐
186,超超临界发电,349695393.72,48842738,49,7136640.688163266,-0.36,6,39,4,⭐
187,网络游戏,348006087.0,22438580,66,5272819.5,-0.6,10,47,9,⭐
188,汽车芯片,345855637.16,9845878,69,5012400.538550725,-0.63,8,57,4,⭐
189,土壤修复,345261399.0,26121253,34,10154747.029411765,-0.19,6,23,5,⭐
190,塑料,340252413.31,19886122,73,4660991.963150685,-0.24,16,46,11,⭐
191,抽水蓄能,338008598.72,26945797,37,9135367.532972973,-0.87,8,27,2,⭐
192,工业大麻,338008193.78,19714291,36,9389116.493888889,-0.45,4,23,9,⭐
193,红利股,328971927.8,32556071,100,3289719.278,-0.23,31,46,23,⭐
194,安防概念,328270343.13,41681821,109,3011654.5241284403,-0.44,12,83,13,⭐
195,纸包装,327466662.0,15479050,19,17235087.47368421,-0.32,2,12,5,⭐
196,TOPCon电池,326905448.4,27841465,44,7429669.281818181,-0.92,3,38,3,⭐
197,通信线缆及配套,325869692.0,9177263,11,29624517.454545453,-0.47,3,7,1,⭐
198,数字经济,325710876.20000005,38477174,177,1840174.4418079099,-0.42,20,135,21,⭐
199,新型工业化,321365205.4,11529478,96,3347554.2229166664,-0.57,19,69,8,⭐
200,WiFi,318349930.5,11772998,30,10611664.35,-0.33,7,20,3,⭐
201,磁悬浮概念,314500589.0,14189672,29,10844847.896551725,-0.42,5,20,4,⭐
202,电网设备,311497254.0,13527625,87,3580428.206896552,-0.38,18,56,12,⭐
203,铜缆高速连接,311486336.47,8260345,36,8652398.23527778,-0.4,7,25,4,⭐
204,蓝宝石,310764151.92,15191453,18,17264675.10666667,-0.61,4,14,0,⭐
205,数据要素,305138061.2,20483210,154,1981415.9818181817,-0.38,25,115,14,⭐
206,碳化硅,305031686.92,12922987,42,7262659.212380953,-0.68,10,29,3,⭐
207,工业气体,303984883.0,9970291,27,11258699.370370371,-0.15,11,13,3,⭐
208,航母概念,299112435.92,11713092,32,9347263.6225,-0.9,2,26,4,⭐
209,虚拟电厂,297625673.05,47236311,65,4578856.508461539,-0.39,10,48,7,⭐
210,氟化工概念,297380698.96000004,11883162,36,8260574.971111112,-0.25,11,18,7,⭐
211,传媒,296952851.0,26279734,99,2999523.7474747472,-0.54,12,81,6,⭐
212,信创,296533191.0,6577898,89,3331833.606741573,-0.19,23,56,9,⭐
213,超导概念,296084603.92,17649270,18,16449144.662222223,-0.23,5,10,3,⭐
214,MicroLED,295688147.7,16736372,32,9240254.615625,-0.55,4,27,1,⭐
215,工业母机,292581330.0,8374871,79,3703561.139240506,-0.49,14,58,7,⭐
216,参股保险,289703751.0,53555941,75,3862716.68,-0.33,16,47,12,⭐
217,传感器,289693753.26,7663563,91,3183447.838021978,-0.56,11,75,5,⭐
218,在线教育,285747747.88,20194514,111,2574304.034954955,-0.39,16,79,16,⭐
219,化工原料,284909207.0,13506332,77,3700119.5714285714,-0.14,25,44,8,⭐
220,通用设备,284854473.0,11934907,168,1695562.3392857143,-0.56,35,123,10,⭐
221,乡村振兴,283589877.48,40443239,140,2025641.982,-0.27,26,101,13,⭐
222,煤化工概念,277688474.0,23787288,72,3856784.361111111,-0.26,23,41,8,⭐
223,其他专用设备,276979382.95000005,5530089,79,3506068.1386075956,-0.54,12,61,5,⭐
224,玻璃基板,274967946.6,14214802,34,8087292.547058824,-0.82,6,28,0,⭐
225,通用航空,269169447.92,25004568,35,7690555.654857144,-0.68,1,30,4,⭐
226,装配建筑,266240011.24,52740566,87,3060230.0142528736,-0.2,12,58,17,⭐
227,ChatGPT概念,266013028.4,11318885,67,3970343.7074626866,-0.34,6,56,5,⭐
228,飞行汽车(eVTOL),265344472.79000002,9897606,80,3316805.9098750004,-0.61,9,61,10,⭐
229,工程建设,260388530.0,46052900,66,3945280.757575758,-0.32,7,45,14,⭐
230,网红经济,258438151.29,26185657,99,2610486.3766666665,-0.39,17,68,14,⭐
231,超级电容,256851058.0,17947000,31,8285518.0,-0.3,9,17,5,⭐
232,混合现实,254279283.57,9383635,30,8475976.118999999,-0.59,3,26,1,⭐
233,微利股,253631717.4,37727832,98,2588078.7489795918,-0.57,10,77,10,⭐
234,病原体防治,252979123.4,20464325,167,1514845.0502994012,-0.36,28,125,12,⭐
235,多模态AI,252881921.0,11654557,63,4013998.746031746,-0.63,9,49,5,⭐
236,铁路基建,250701229.85,17693306,120,2089176.9154166665,-0.47,18,80,22,⭐
237,高带宽内存,249742863.0,4782294,27,9249735.666666666,-0.08,7,18,2,⭐
238,自动化设备,247451558.72,5221664,79,3132298.2116455697,-0.38,18,54,6,⭐
239,复合集流体,244841595.97,12259081,29,8442813.654137932,0.03,13,13,3,⭐
240,次新股,243174608.64,4800491,52,4676434.781538461,-0.87,8,42,0,⭐
241,腾讯云,238518257.0,4581200,20,11925912.85,-0.97,2,17,1,⭐
242,京津冀,238391778.51999998,20108296,59,4040538.6189830503,-0.55,8,44,7,⭐
243,AI芯片,237508557.26,5451038,38,6250225.1910526315,-0.29,6,30,2,⭐
244,化学制药,236617123.78,19141154,150,1577447.4918666666,-0.42,25,109,14,⭐
245,稀土永磁,236144195.96,14415872,50,4722883.9192,-0.83,2,47,1,⭐
246,面板,236135156.7,39341395,38,6214083.071052631,-0.41,7,29,2,⭐
247,华为海思,235835634.56,7044363,38,6206200.909473685,-0.16,7,29,2,⭐
248,医美概念,234998274.07999998,17701436,75,3133310.3210666664,-0.3,17,51,7,⭐
249,尾气治理,229610612.92000002,9015003,33,6957897.361212121,-0.74,6,26,1,⭐
250,海南自贸,229138058.6,26397931,82,2794366.568292683,-0.37,5,59,18,⭐
251,金属制品,226240953.51999998,12607448,69,3278854.398840579,-0.63,12,53,4,⭐
252,底盘与发动机系统,225246214.1,11837590,92,2448328.414130435,-0.47,13,68,11,⭐
253,专业工程,225030637.0,24701000,38,5921858.868421053,-0.74,4,30,4,⭐
254,航空装备Ⅱ,224725087.64,9076072,46,4885327.992173913,-0.63,6,37,2,⭐
255,航空装备Ⅲ,224725087.64,9076072,46,4885327.992173913,-0.63,6,37,2,⭐
256,影视概念,223847035.60000002,38823412,63,3553127.5492063495,-0.58,13,45,5,⭐
257,其他小金属,219568305.13000003,4215849,14,15683450.366428573,-1.05,2,11,1,⭐
258,氦气概念,218429227.0,8884812,15,14561948.466666667,0.29,7,7,1,⭐
259,创业板综,216539789.64,3471003,99,2187270.602424242,-0.57,16,77,5,⭐
260,被动元件概念,215035934.5,5008175,28,7679854.803571428,-0.15,9,16,2,⭐
261,IGBT概念,214887289.47,15964119,40,5372182.23675,-0.57,6,31,2,⭐
262,内贸流通,209631449.96999997,21475545,162,1294021.2961111108,-0.42,25,115,22,⭐
263,雅下水电概念,204895203.0,29277388,52,3940292.3653846155,-0.33,7,36,9,⭐
264,贵金属,203627765.0,5990925,13,15663674.23076923,-1.47,0,13,0,⭐
265,病毒防治,203586788.4,18762282,98,2077416.2081632654,-0.36,16,73,8,⭐
266,数字货币,203494782.0,18993529,82,2481643.6829268294,-0.37,12,62,8,⭐
267,建筑材料,203193523.0,13837885,71,2861880.6056338027,-0.36,14,45,12,⭐
268,湖北自贸,202849750.35,6965408,28,7244633.941071428,-0.07,11,15,2,⭐
269,减速器,201567449.36,9686497,76,2652203.281052632,-0.45,9,57,10,⭐
270,荣耀概念,198192868.74,10883194,55,3603506.7043636367,-0.65,5,48,2,⭐
271,增强现实,197572452.0,7968417,44,4490283.0,-0.7,3,36,5,⭐
272,PEEK材料概念,193990262.0,5443473,41,4731469.804878049,-0.46,6,29,6,⭐
273,谷子经济,191961139.0,20533399,72,2666126.9305555555,-0.62,8,62,2,⭐
274,刀片电池,191443618.47,3426161,12,15953634.8725,-0.28,3,8,1,⭐
275,计算机设备,190797766.0,7710872,84,2271401.976190476,-0.32,17,54,13,⭐
276,生物疫苗,189771795.4,17426224,66,2875330.2333333334,-0.49,8,51,7,⭐
277,中药概念,189545182.0,32458250,96,1974428.9791666667,-0.23,19,69,8,⭐
278,家电零部件Ⅲ,188883418.66,14852270,31,6093013.50516129,-0.49,6,21,3,⭐
279,家电零部件Ⅱ,188883418.66,14852270,31,6093013.50516129,-0.49,6,21,3,⭐
280,移动支付,188201413.0,14354845,67,2808976.313432836,-0.22,14,45,8,⭐
281,微盘股,186077623.0,18630963,400,465194.0575,-0.16,100,237,62,⭐
282,数据安全,185521512.57999998,12742361,81,2290389.0441975305,-0.29,17,57,7,⭐
283,东北振兴,182306694.0,22435341,56,3255476.6785714286,-0.23,14,34,8,⭐
284,其他电源设备Ⅱ,182277040.59,4159492,30,6075901.353,-0.59,5,23,2,⭐
285,磷化工,180311010.0,12761658,45,4006911.3333333335,-0.03,16,23,6,⭐
286,白酒,180170279.51999998,15961071,47,3833410.202553191,-0.44,7,31,9,⭐
287,UWB概念,178319672.1,7192483,19,9385245.9,-0.29,6,12,1,⭐
288,短剧互动游戏,177000842.34,13505431,35,5057166.924,-0.59,5,29,1,⭐
289,家居用品,174554593.12,10497136,73,2391158.8098630137,-0.45,15,47,11,⭐
290,农业种植,174066944.29,22200174,77,2260609.666103896,-0.13,15,47,15,⭐
291,调味品概念,168805930.29,16270883,32,5275185.3215625,-0.47,7,21,4,⭐
292,3D玻璃,168637673.0,7078700,15,11242511.533333333,-0.96,0,14,1,⭐
293,换电概念,168236493.94,6522311,40,4205912.3485,-0.8,9,31,0,⭐
294,显示技术,167355467.7,11752546,48,3486572.24375,-0.71,4,42,2,⭐
295,机器视觉,166180828.46,7343987,81,2051615.1661728397,-0.34,10,60,11,⭐
296,分立器件,165820484.0,2165551,18,9212249.111111112,-0.42,3,12,2,⭐
297,养老概念,165496103.48000002,20217195,127,1303118.9250393703,-0.33,27,81,19,⭐
298,环境治理,164508571.47,8822668,96,1713630.9528125,-0.31,14,71,10,⭐
299,食品及饲料添加剂,164319095.0,15070096,22,7469049.7727272725,-0.58,6,12,4,⭐
300,光伏发电,163922265.0,24021271,13,12609405.0,-0.27,4,8,1,⭐
301,新零售,159934110.09,20308356,151,1059166.291986755,-0.34,24,108,19,⭐
302,建筑节能,159875438.4,16543740,45,3552787.52,-0.3,8,30,7,⭐
303,跨境支付,158796010.0,14168904,61,2603213.2786885244,-0.22,13,38,10,⭐
304,小红书概念,158758293.92000002,13924721,73,2174771.1495890412,-0.53,11,57,5,⭐
305,机器人执行器,158668268.3,2897369,35,4533379.094285714,-0.56,2,29,4,⭐
306,维生素,158138920.0,16248058,31,5101255.483870967,-0.55,6,21,4,⭐
307,通信服务,157158967.8,14889914,39,4029717.123076923,-0.54,7,29,3,⭐
308,房地产,154977573.0,38903754,94,1648697.585106383,-0.27,16,59,18,⭐
309,纺织制造,154267858.0,16170301,31,4976382.516129033,-0.94,3,25,3,⭐
310,北交所概念,151000127.0,14603500,25,6040005.08,0.1,5,17,2,⭐
311,光模块,150938904.28,12408993,94,1605733.0242553193,-0.33,19,64,11,⭐
312,纳米银,150386508.57000002,6567553,7,21483786.93857143,-0.7,3,4,0,⭐
313,汽车电子电气系统,148397770.0,11727483,39,3805071.0256410255,-0.21,4,30,5,⭐
314,数字孪生,147697581.46,11281662,83,1779488.9332530121,-0.49,10,61,11,⭐
315,其他家居用品,146151500.0,7982500,24,6089645.833333333,-0.82,4,17,3,⭐
316,碳基材料,146101892.0,5710207,19,7689573.263157895,0.59,4,15,0,⭐
317,味蕾经济,145174018.29,11052584,90,1613044.6476666667,-0.08,22,54,14,⭐
318,其他计算机设备,144143022.0,5245449,60,2402383.7,-0.48,11,41,8,⭐
319,MLCC,143900048.3,2891225,18,7994447.127777779,-0.0,8,8,2,⭐
