排名,板块名称,成交额(元),成交量(股),统计股数,平均每只成交额,竞价均价(元),五日线均价(元),平均涨幅%,上涨数,下跌数,平盘数,关注,data_source
624,氮肥,9597430.0,1560000,6,1599571.6666666667,13.782769324704635,16.09,-0.34,0,5,1,⭐,auto
625,自然景区,9277296.0,670700,12,773108.0,16.711814026414594,7.864,0.29,10,2,0,⭐,auto
626,炭黑,9274169.6,752140,6,1545694.9333333333,14.821582773728874,,1.1,3,0,3,⭐,auto
627,铁矿石,9257085.0,561900,5,1851417.0,26.99097996723591,,0.05,2,3,0,⭐,auto
628,复合肥,9168015.0,1513500,9,1018668.3333333334,8.638177281559859,,0.2,5,1,3,⭐,auto
629,超跌股,9155237.42,5066013,6,1525872.9033333333,2.4110321786499336,,-0.75,1,2,3,⭐,auto
630,零食,9044740.0,387600,11,822249.0909090909,96.37584411492203,,-0.25,6,4,1,⭐,auto
631,冰洗,8883675.0,1185900,7,1269096.4285714286,13.491646782440828,5.756,-0.03,3,2,2,⭐,auto
632,聚氨酯,8542095.0,391494,8,1067761.875,49.590499594069136,,0.05,4,3,1,⭐,auto
633,毛发医疗,8371512.0,1034900,18,465084.0,14.957045857426952,4.614,0.17,11,5,2,⭐,auto
634,防水材料,8247492.0,760500,3,2749164.0,12.538864280195723,,-0.75,0,2,1,⭐,auto
635,专业连锁Ⅲ,8089272.0,477850,7,1155610.2857142857,20.0992132493505,,0.47,3,3,1,⭐,auto
636,专业连锁Ⅱ,8089272.0,477850,7,1155610.2857142857,20.0992132493505,,0.47,3,3,1,⭐,auto
637,厨房小家电,7842605.0,326600,9,871400.5555555555,37.21552051518596,,1.03,3,2,4,⭐,auto
638,快递,7711611.0,388500,4,1927902.75,28.015595406718518,,0.16,2,1,1,⭐,auto
639,原材料供应链服务,7608417.0,1190800,12,634034.75,7.349056347726471,,-0.42,4,5,3,⭐,auto
640,低碳冶金,7601215.0,1797100,8,950151.875,6.747157635983195,,-0.12,2,3,3,⭐,auto
641,个护用品,7508295.8,606458,13,577561.2153846154,18.0733671334579,,0.11,8,3,2,⭐,auto
642,焦煤,7485815.0,1130200,10,748581.5,7.776140990660335,,-0.05,3,4,3,⭐,auto
643,动物保健Ⅱ,7317435.0,589880,9,813048.3333333334,14.722250798447815,,-0.28,1,6,2,⭐,auto
644,物业管理,7270361.0,2711800,7,1038623.0,9.448742389820808,1.7,0.08,3,4,0,⭐,auto
645,橡胶助剂,7099920.0,142200,2,3549960.0,54.492282729946254,,-1.08,0,2,0,⭐,auto
646,清洁小家电,7078303.0,206078,8,884787.875,75.36387632035532,,0.18,3,4,1,⭐,auto
647,工程机械器件,6994134.0,121900,9,777126.0,79.62444303469164,,-0.16,3,6,0,⭐,auto
648,农商行Ⅲ,6843140.0,1403600,10,684314.0,5.613920624157916,,0.01,4,2,4,⭐,auto
649,综合乘用车,6835372.0,747100,5,1367074.4,10.27771029579663,5.5120000000000005,-0.03,1,2,2,⭐,auto
650,玻璃制造,6729626.0,1249300,7,961375.1428571428,5.802040710731919,3.976,-0.46,1,5,1,⭐,auto
651,医疗美容,6540732.0,101883,3,2180244.0,96.48112698701001,,0.5,2,1,0,⭐,auto
652,摩托车,6534081.0,423600,8,816760.125,59.474317274303765,,0.15,4,3,1,⭐,auto
653,医美耗材,6467164.0,80983,2,3233582.0,97.53861744034943,,1.03,2,0,0,⭐,auto
654,棉纺,6327308.0,849950,8,790913.5,8.596905462797134,,0.03,4,3,1,⭐,auto
655,粘胶,6245940.0,1050700,3,2081980.0,6.826404864600045,5.484,-2.04,0,3,0,⭐,auto
656,宠物食品,6091829.0,186900,3,2030609.6666666667,33.37992318727266,,0.0,2,1,0,⭐,auto
657,啤酒,6080462.0,339300,7,868637.4285714285,30.91137826369115,,0.04,4,2,1,⭐,auto
658,其他橡胶制品,5858843.0,417400,9,650982.5555555555,37.33687681851178,,0.33,5,2,2,⭐,auto
659,国际工程,5836174.0,549500,4,1459043.5,11.015018363057715,13.280000000000001,-0.33,2,2,0,⭐,auto
660,其他农产品加工,5826385.0,643700,9,647376.1111111111,12.176450933125771,,-0.31,2,4,3,⭐,auto
661,品牌化妆品,5696299.0,221200,8,712037.375,37.87063482622664,,0.27,6,2,0,⭐,auto
662,其他黑色家电,5642308.0,423214,6,940384.6666666666,16.710843691978532,,-0.28,1,5,0,⭐,auto
663,其他养殖,5502471.0,2094850,3,1834157.0,2.742093692088518,,0.73,2,1,0,⭐,auto
664,广告媒体,5473652.96,916896,3,1824550.9866666666,6.064710951203599,,0.07,1,1,1,⭐,auto
665,高速公路,5450096.0,971100,20,272504.8,7.432072356156664,9.054,0.07,8,3,9,⭐,auto
666,化妆品制造及其他,5273852.0,360400,6,878975.3333333334,18.319830222766964,,-0.07,2,3,1,⭐,auto
667,涂料,5177306.0,1006384,2,2588653.0,7.296950587815362,,2.18,1,1,0,⭐,auto
668,大气治理,5168610.0,315200,6,861435.0,17.648426845902478,,0.07,2,3,1,⭐,auto
669,线下药店,5136085.0,287500,8,642010.625,19.00124857941409,,0.01,4,2,2,⭐,auto
670,印刷包装机械,5063663.0,292900,10,506366.3,19.404044149462553,,-0.01,3,4,3,⭐,auto
671,肉鸡养殖,5020527.0,340800,8,627565.875,16.843672353519864,,0.2,6,1,1,⭐,auto
672,粮油加工,5005969.0,567500,7,715138.4285714285,11.728939521998639,7.154,0.39,3,2,2,⭐,auto
673,其他饰品,4883390.0,784300,2,2441695.0,6.4754709740569565,,0.19,1,0,1,⭐,auto
674,水产饲料,4829638.0,392700,4,1207409.5,21.775707906058383,,0.33,2,0,2,⭐,auto
675,商用载客车,4781541.0,457300,5,956308.2,18.341896951213005,,0.09,4,1,0,⭐,auto
676,跨境物流,4598061.0,505800,12,383171.75,11.924234108681897,,0.02,5,5,2,⭐,auto
677,汽车服务,4561999.0,688740,8,570249.875,7.427333105502654,,-0.04,4,4,0,⭐,auto
678,钛白粉,4529085.0,512900,6,754847.5,13.06657811677193,3.0300000000000002,-0.02,1,2,3,⭐,auto
679,酒店餐饮,4483602.0,496200,9,498178.0,15.622065205609239,3.7840000000000003,0.16,4,2,3,⭐,auto
680,其他种植业,4372788.0,698900,5,874557.6,6.857294613871059,,0.07,2,1,2,⭐,auto
681,胶黏剂及胶带,4298342.0,199940,5,859668.4,23.23317930029765,,-0.04,2,2,1,⭐,auto
682,焦炭Ⅱ,4267318.0,1125300,7,609616.8571428572,3.861492909598019,,-0.28,0,4,3,⭐,auto
683,焦炭Ⅲ,4267318.0,1125300,7,609616.8571428572,3.861492909598019,,-0.28,0,4,3,⭐,auto
684,生活用纸,4202218.8,294558,9,466913.19999999995,18.07790090082887,,-0.02,5,2,2,⭐,auto
685,汽车综合服务,3923945.0,536000,4,980986.25,7.742596715805139,,0.12,3,1,0,⭐,auto
686,其他数字媒体,3871901.0,351700,2,1935950.5,12.780233252348136,,-0.95,0,2,0,⭐,auto
687,其他运输设备,3849968.0,276407,8,481246.0,24.645461276561257,,-0.38,5,3,0,⭐,auto
688,人工景区,3421878.0,424300,5,684375.6,10.3207096395605,,0.25,2,1,2,⭐,auto
689,预加工食品,3375256.0,186400,10,337525.6,43.135210615135556,,0.03,5,3,2,⭐,auto
690,洗护用品,3306077.0,311900,4,826519.25,18.067604447809295,,0.4,3,1,0,⭐,auto
691,酒店,3254051.0,212600,5,650810.2,18.76483568634911,3.7840000000000003,0.02,2,1,2,⭐,auto
692,农用机械,3188846.0,532400,8,398605.75,10.32997304353989,,-0.12,2,5,1,⭐,auto
693,超市,3082445.0,606700,7,440349.28571428574,6.482849338755436,,-0.04,2,3,2,⭐,auto
694,期货,3020739.0,193300,4,755184.75,18.170045339898614,,0.12,2,1,1,⭐,auto
695,其他医疗服务,3018780.0,208164,4,754695.0,14.655930289719686,9.364,-0.78,0,4,0,⭐,auto
696,教育运营及其他,2901087.0,755600,2,1450543.5,4.071413463298413,,-0.6,0,2,0,⭐,auto
697,血液制品,2769338.0,267900,6,461556.3333333333,13.256854930672963,11.768,0.03,3,2,1,⭐,auto
698,锦纶,2731452.0,344700,5,546290.4,8.62050190887484,,-0.02,1,4,0,⭐,auto
699,租赁,2632432.0,476900,3,877477.3333333334,5.702093828064694,4.702,-0.46,0,2,1,⭐,auto
700,信托,2626574.0,732800,3,875524.6666666666,3.874901662774397,3.242,-0.31,0,2,1,⭐,auto
701,教育出版,2504154.0,283800,10,250415.4,9.805570615864678,,-0.07,2,3,5,⭐,auto
702,托育服务,2382051.0,258700,7,340293.0,10.436445193658743,,0.07,2,2,3,⭐,auto
703,冶钢辅料,2370622.0,500600,3,790207.3333333334,5.3124765230391,,0.02,1,0,2,⭐,auto
704,其他专业服务,2291514.0,51100,3,763838.0,56.913856760203075,,0.55,2,1,0,⭐,auto
705,卫浴电器,2141794.0,235500,3,713931.3333333334,9.205541774792534,,0.1,1,1,1,⭐,auto
706,举牌,1902463.0,183400,4,475615.75,10.899776253204399,,-0.25,1,1,2,⭐,auto
707,文化用品,1870951.0,139100,5,374190.2,21.132128970774755,,0.1,3,1,1,⭐,auto
708,渔业,1633318.0,369400,6,272219.6666666667,5.725329005129436,,0.36,4,1,1,⭐,auto
709,粮食种植,1542048.0,129400,2,771024.0,12.897108300130734,,0.4,2,0,0,⭐,auto
710,院线,1334014.0,114600,4,333503.5,13.03815802532807,,0.01,1,0,3,⭐,auto
711,辅料,1274505.8,128790,3,424835.26666666666,9.966117114570997,,0.18,2,1,0,⭐,auto
712,公交,1235666.0,128100,6,205944.33333333334,11.437987627724644,,0.02,2,3,1,⭐,auto
713,餐饮,1229551.0,283600,4,307387.75,7.304609951112236,,0.34,2,1,1,⭐,auto
714,其他家电Ⅱ,1197947.0,189000,3,399315.6666666667,9.425346238189169,,0.19,3,0,0,⭐,auto
715,其他家电Ⅲ,1197947.0,189000,3,399315.6666666667,9.425346238189169,,0.19,3,0,0,⭐,auto
716,水产养殖,1139760.0,318300,4,284940.0,4.010756475047378,,0.54,3,0,1,⭐,auto
717,氨纶,983708.0,86900,1,983708.0,11.32,,0.18,1,0,0,⭐,auto
718,会展服务,945009.0,86000,3,315003.0,11.897912009303615,,0.24,2,1,0,⭐,auto
719,个护小家电,941366.0,30241,3,313788.6666666667,31.587896031617884,,-0.0,1,1,1,⭐,auto
720,火电设备,941217.0,132000,4,235304.25,11.543351480051891,,0.02,1,2,1,⭐,auto
721,人力资源服务,921676.0,99400,3,307225.3333333333,15.4660574431796,,-0.21,0,3,0,⭐,auto
722,其他能源发电,913073.0,211400,2,456536.5,4.648990945959414,,0.09,1,0,1,⭐,auto
723,综合电商,902813.0,263100,3,300937.6666666667,11.111307712671396,,-0.14,1,1,1,⭐,auto
724,农业综合Ⅱ,844842.0,171700,2,422421.0,5.002761841859188,,0.2,2,0,0,⭐,auto
725,长材,827539.0,268300,3,275846.3333333333,3.1781670350279563,,-0.19,0,1,2,⭐,auto
726,视频媒体,716040.0,36000,1,716040.0,19.89,,-0.1,0,1,0,⭐,auto
727,汽车经销商,638054.0,152740,4,159513.5,5.488504938406467,,-0.2,1,3,0,⭐,auto
728,学历教育,578592.0,84800,2,289296.0,7.226563519716829,,0.15,2,0,0,⭐,auto
729,海洋捕捞,493558.0,51100,2,246779.0,9.684744487983178,,-0.01,1,1,0,⭐,auto
730,燃料电池,438703.0,17004,1,438703.0,25.8,,-0.62,0,1,0,⭐,auto
731,纺织鞋类制造,328997.0,8590,1,328997.0,38.3,,0.03,1,0,0,⭐,auto
732,房地产综合服务,102492.0,23400,1,102492.0,4.38,,0.0,0,0,1,⭐,auto
