排名,板块名称,成交额(元),成交量(股),统计股数,平均每只成交额,平均涨幅%,上涨数,下跌数,平盘数,关注,data_source
279,垃圾分类,24975014741.78,2600582000.0,97,257474378.7812371,-0.75,43,52,2,⭐,auto
280,超导概念,24591762590.5,1110324900.0,18,1366209032.8055556,-0.17,6,12,0,⭐,auto
281,流感,24346265049.050003,1937064100.0,123,197937114.21991873,-1.16,57,61,5,⭐,auto
282,空气能热泵,24207144190.2,781524800.0,35,691632691.1485715,-2.67,14,20,1,⭐,auto
283,复合集流体,24127061416.460003,1044635600.0,29,831967635.050345,1.25,12,16,1,⭐,auto
284,铜,23832173140.11,1286266900.0,17,1401892537.6535294,-0.77,3,14,0,⭐,auto
285,新型城镇化,23701931229.1,2411250900.0,101,234672586.42673266,0.24,59,42,0,⭐,auto
286,电子竞技,23525763660.93,2590204400.0,32,735180114.4040625,-0.75,13,19,0,⭐,auto
287,工程建设,23504827772.760002,3195975300.0,66,356133754.1327273,-1.55,25,39,2,⭐,auto
288,医疗服务,23256613258.45,1162697900.0,53,438804023.74433964,-0.18,19,33,1,⭐,auto
289,有机硅概念,23134845150.33,896861600.0,34,680436622.0685295,-0.67,13,21,0,⭐,auto
290,磁悬浮概念,23110440824.33,1574387300.0,29,796911752.5631036,-0.84,14,14,1,⭐,auto
291,装配建筑,23108901987.4,3793507700.0,87,265619563.07356325,-0.29,52,29,6,⭐,auto
292,房地产,23073001803.230003,4369579500.0,94,245457465.99180853,0.51,65,22,7,⭐,auto
293,白酒,22845484767.49,1266694300.0,47,486074143.989149,-2.2,14,31,2,⭐,auto
294,IPv6,22510792274.86,921793200.0,13,1731599405.7584615,-1.28,5,8,0,⭐,auto
295,京津冀,22387544338.65,2806462400.0,60,373125738.9775,-4.85,30,28,2,⭐,auto
296,化学原料,22383679036.85,1759666400.0,59,379384390.45508474,-4.14,19,39,1,⭐,auto
297,通信服务,22111976050.829998,1400711200.0,39,566973744.8930769,0.37,21,15,3,⭐,auto
298,换电概念,22076522334.370003,965371600.0,40,551913058.3592501,-2.03,20,18,2,⭐,auto
299,UWB概念,22034171810.239998,1302156800.0,19,1159693253.1705263,0.88,13,6,0,⭐,auto
300,短剧互动游戏,21837338173.23,1983638100.0,35,623923947.8065714,-0.61,12,23,0,⭐,auto
301,GDR,21821533123.82,1226093800.0,11,1983775738.529091,-0.96,3,8,0,⭐,auto
302,房地产开发,21637330311.04,4022798900.0,83,260690726.63903615,0.45,58,19,6,⭐,auto
303,尾气治理,21578761582.690002,1170056600.0,33,653901866.1421213,-2.26,17,16,0,⭐,auto
304,火力发电,21518072702.39,3476974500.0,31,694131377.4964516,-2.4,1,30,0,⭐,auto
305,通用航空,21313741627.870003,1643590600.0,35,608964046.5105715,-1.7,22,11,2,⭐,auto
306,稀土,21264146800.39,438909100.0,4,5316036700.0975,0.62,2,2,0,⭐,auto
307,分立器件,21245242417.05,272459200.0,18,1180291245.3916667,-3.68,14,4,0,⭐,auto
308,玻璃玻纤,21233501631.870003,946214900.0,15,1415566775.4580002,-2.1,2,13,0,⭐,auto
309,快手概念,20889663437.85,1884288300.0,32,652801982.4328125,-0.23,11,19,2,⭐,auto
310,上海自贸,20693941281.760002,741986700.0,34,608645331.8164706,-2.23,19,14,1,⭐,auto
311,虚拟机器人,20679319437.93,749398700.0,15,1378621295.862,1.68,10,4,1,⭐,auto
312,集成电路封测,20292424628.36,645358100.0,12,1691035385.6966667,3.3,12,0,0,⭐,auto
313,病毒防治,20211557326.6,1302373400.0,99,204157144.7131313,-0.86,37,59,3,⭐,auto
314,智谱AI概念,19973907583.28,985530700.0,32,624184611.9775,-2.67,10,20,2,⭐,auto
315,医疗器械概念,19907523660.0,479463600.0,86,231482833.25581396,-0.37,51,35,0,⭐,auto
316,玻纤制造,19825520373.44,696395000.0,8,2478190046.68,-3.22,0,8,0,⭐,auto
317,谷子经济,19569227415.29,2183700200.0,72,271794825.2123611,0.6,47,25,0,⭐,auto
318,商贸零售,19562602690.940006,2437053200.0,101,193689135.55386144,-0.67,51,43,7,⭐,auto
319,新消费,19479950382.25,1319734500.0,79,246581650.40822786,0.28,35,40,4,⭐,auto
320,体育产业,19446345789.66,1651207900.0,70,277804939.8522857,-0.29,42,26,2,⭐,auto
321,3D摄像头,19409031402.980003,402801300.0,9,2156559044.775556,-0.48,3,6,0,⭐,auto
322,农业种植,19259868040.639996,2032388300.0,77,250128156.371948,-0.03,33,42,2,⭐,auto
323,钨,19259192968.87,417591200.0,4,4814798242.2175,2.89,3,1,0,⭐,auto
324,麒麟电池,19124217694.36,244663300.0,8,2390527211.795,0.57,5,3,0,⭐,auto
325,3D玻璃,19067237786.22,776497400.0,15,1271149185.7480001,-1.37,3,11,1,⭐,auto
326,国资云概念,18747310491.620003,754534600.0,20,937365524.5810001,-2.45,4,16,0,⭐,auto
327,中俄贸易概念,18726157210.98,1636353800.0,76,246396805.40763158,0.64,51,21,4,⭐,auto
328,面板,18703013826.980003,3207938400.0,38,492184574.39421064,-3.1,17,19,2,⭐,auto
329,家电零部件Ⅲ,18685322133.3,675128900.0,31,602752326.8806452,1.78,21,10,0,⭐,auto
330,家电零部件Ⅱ,18685322133.3,675128900.0,31,602752326.8806452,1.78,21,10,0,⭐,auto
331,PVDF概念,18567739050.54,619754200.0,16,1160483690.65875,0.51,8,8,0,⭐,auto
332,中药概念,18466575430.14,1821434600.0,96,192360160.730625,0.21,42,51,3,⭐,auto
333,空间站概念,18448918817.960003,624998400.0,20,922445940.8980001,1.88,17,3,0,⭐,auto
334,汽车整车,18331775559.04,1301614400.0,24,763823981.6266667,-0.68,6,16,2,⭐,auto
335,能源及重型设备,18271322358.97,1229055000.0,56,326273613.55303574,-1.41,29,26,1,⭐,auto
336,逆变器,17956173226.93,170653200.0,9,1995130358.547778,1.35,5,4,0,⭐,auto
337,CRO,17715680876.91,439483700.0,37,478802185.8624324,0.07,17,20,0,⭐,auto
338,酿酒概念,17565616561.03,366710300.0,37,474746393.5413513,-3.03,13,23,1,⭐,auto
339,游戏Ⅲ,17476045170.22,1249764000.0,25,699041806.8088001,-1.62,8,17,0,⭐,auto
340,游戏Ⅱ,17476045170.22,1249764000.0,25,699041806.8088001,-1.62,8,17,0,⭐,auto
341,影视概念,17370093718.74,2265870700.0,63,275715773.31333333,0.62,37,24,2,⭐,auto
342,其他小金属,17340488820.2,350645800.0,14,1238606344.3,0.04,5,9,0,⭐,auto
343,贵金属,17259429588.82,593697600.0,13,1327648429.9092307,-0.6,6,7,0,⭐,auto
344,东北振兴,17192787505.25,1921226900.0,56,307014062.59375,-1.99,24,30,2,⭐,auto
345,航海装备Ⅲ,17102853448.0,565066000.0,10,1710285344.8,1.04,8,2,0,⭐,auto
346,航海装备Ⅱ,17102853448.0,565066000.0,10,1710285344.8,1.04,8,2,0,⭐,auto
347,单抗概念,17041722549.66,732589300.0,49,347790256.1155102,0.32,21,28,0,⭐,auto
348,页岩气,16963140936.760002,2092357400.0,30,565438031.2253335,0.11,14,15,1,⭐,auto
349,汽车零部件,16949115900.0,661424600.0,72,235404387.5,0.85,44,28,0,⭐,auto
350,工程机械概念,16639668267.76,1379101700.0,51,326268005.2501961,0.23,22,28,1,⭐,auto
351,化债(AMC)概念,16574866675.869999,2264073200.0,57,290787134.664386,0.21,24,30,3,⭐,auto
352,医疗研发外包,16559559797.73,336724200.0,29,571019303.37,-0.01,11,18,0,⭐,auto
353,VPN,16532028823.169998,725489400.0,19,870106780.166842,-5.25,10,8,1,⭐,auto
354,环境治理,16244108669.180002,1849134800.0,97,167465037.82659796,-1.63,48,48,1,⭐,auto
355,时空大数据,16197891100.88,699563200.0,26,622995811.5723077,1.16,19,6,1,⭐,auto
356,减肥药,16164141613.75,607497200.0,34,475415929.8161765,-3.52,10,24,0,⭐,auto
357,航天装备Ⅲ,16095373767.72,343141900.0,9,1788374863.08,2.57,8,1,0,⭐,auto
358,腾讯云,15996007167.51,486119800.0,20,799800358.3755,-0.43,7,9,4,⭐,auto
359,广告营销,15954114832.66,1400066600.0,30,531803827.7553333,0.09,15,14,1,⭐,auto
360,肝炎概念,15891968942.23,884396200.0,57,278806472.67070174,-2.09,16,39,2,⭐,auto
361,被动元件,15857592836.69,459716000.0,16,991099552.293125,0.26,8,8,0,⭐,auto
362,全息技术,15714574761.279999,426919100.0,11,1428597705.570909,-0.3,8,3,0,⭐,auto
363,AI语料,15669498877.91,1461393100.0,32,489671839.9346875,-0.23,11,19,2,⭐,auto
364,氦气概念,15339452800.05,501298300.0,15,1022630186.67,-1.82,4,11,0,⭐,auto
365,生物疫苗,15300798479.949999,1007336400.0,67,228370126.5664179,-1.78,20,45,2,⭐,auto
366,光伏电池组件,15233580251.739998,1446330700.0,21,725408583.4161904,1.14,15,6,0,⭐,auto
367,ETC,15075363519.880001,1520319600.0,42,358937226.66380954,0.14,25,16,1,⭐,auto
368,EDR概念,15069871823.09,353034700.0,14,1076419415.935,-6.67,8,6,0,⭐,auto
369,钢铁,14952592587.020002,2889211300.0,44,339831649.70500004,-3.56,8,36,0,⭐,auto
370,Kimi概念,14509084372.76,466460700.0,16,906817773.2975,-7.64,3,12,1,⭐,auto
371,零售概念,14373235896.389997,1325513500.0,62,231826385.4256451,0.14,31,29,2,⭐,auto
372,白酒Ⅲ,14340739154.630001,135562300.0,20,717036957.7315,-5.85,3,16,1,⭐,auto
373,建筑节能,14141863124.270002,1261239800.0,45,314263624.9837778,-1.5,32,13,0,⭐,auto
374,知识产权,14024249929.059998,854215600.0,42,333910712.59666663,0.05,16,25,1,⭐,auto
375,医疗器械,13811111250.04,435401700.0,90,153456791.66711113,-0.88,48,40,2,⭐,auto
376,保险Ⅲ,13803198167.0,339904600.0,5,2760639633.4,-0.17,2,3,0,⭐,auto
377,辅助生殖,13524758981.67,895668900.0,54,250458499.66055557,-0.29,18,35,1,⭐,auto
378,调味品概念,13421699949.2,1082907700.0,32,419428123.4125,-0.25,15,16,1,⭐,auto
379,医药生物,13404098638.0,338499500.0,72,186168036.6388889,0.65,40,32,0,⭐,auto
380,财税数字化,13342740039.550003,596378600.0,40,333568500.9887501,-2.37,21,17,2,⭐,auto
381,风电零部件,13308756100.650002,644704900.0,25,532350244.0260001,0.54,13,12,0,⭐,auto
382,数据确权,13202535061.15,1154809800.0,33,400076820.03484845,-0.36,18,15,0,⭐,auto
383,煤炭,13154992425.260002,1336618400.0,32,411093513.28937507,-0.19,12,18,2,⭐,auto
384,体外诊断概念,13151801593.21,683238200.0,68,193408846.95897058,-2.74,32,34,2,⭐,auto
385,环氧丙烷,13079789816.860003,697330500.0,20,653989490.8430002,-0.98,8,12,0,⭐,auto
386,原料药,13014727996.13,735357200.0,41,317432390.1495122,0.54,20,20,1,⭐,auto
387,汽车电子电气系统,12783291668.51,773737800.0,40,319582291.71275,0.88,20,19,0,⭐,auto
388,专业工程,12775825595.12,1070547000.0,38,336205936.71368426,-3.18,11,25,2,⭐,auto
389,股份制银行Ⅲ,12772799893.76,1214507400.0,9,1419199988.1955557,-1.11,2,7,0,⭐,auto
390,钒电池,12610407844.64,2175227300.0,22,573200356.5745454,-1.0,5,17,0,⭐,auto
391,金属新材料,12438602469.25,393109600.0,33,376927347.5530303,-1.33,18,14,1,⭐,auto
392,工程机械,12357575350.030003,896296100.0,28,441341976.7867858,0.7,12,16,0,⭐,auto
393,钾肥,12355079785.039999,295422200.0,4,3088769946.2599998,-1.77,0,4,0,⭐,auto
394,通信应用增值服务,12324355313.99,561949000.0,17,724962077.2935294,0.27,8,6,3,⭐,auto
395,北交所概念,12258973402.19,1100491300.0,25,490358936.0876,-0.27,12,13,0,⭐,auto
396,煤炭开采,12053460585.84,1067704600.0,25,482138423.4336,0.04,11,12,2,⭐,auto
397,生态农业,11854028391.66,1703866300.0,39,303949445.94,-2.55,17,20,2,⭐,auto
398,电网自动化设备,11772009869.220001,467390100.0,26,452769610.35461545,-0.09,12,13,1,⭐,auto
399,宠物经济,11700850705.590002,625507000.0,63,185727788.97761908,-1.99,27,32,4,⭐,auto
400,膜材料,11647513886.57,654803800.0,20,582375694.3285,-0.07,11,9,0,⭐,auto
401,纳米银,11636624294.0,675951300.0,7,1662374899.142857,0.64,3,4,0,⭐,auto
402,基因测序,11563876919.42,1164982500.0,39,296509664.6005128,-2.74,12,26,1,⭐,auto
403,其他通用设备,11549958385.7,542198200.0,49,235713436.44285715,-1.09,33,15,1,⭐,auto
404,铅锌,11542185203.849998,700426600.0,11,1049289563.9863635,-0.92,2,8,1,⭐,auto
405,核污染防治,11494172886.6,832496000.0,30,383139096.22,0.63,20,9,1,⭐,auto
406,化妆品概念,11468244119.58,678963700.0,56,204790073.56392857,0.1,28,26,2,⭐,auto
407,土地流转,11461291546.75,1989822900.0,44,260483898.78977272,0.25,25,17,2,⭐,auto
408,饮料乳品,11238269309.509998,640023200.0,26,432241127.2888461,1.78,17,7,2,⭐,auto
409,快递概念,11170539454.71,1336087600.0,40,279263486.36775,-0.25,18,21,1,⭐,auto
410,氟化工,11160344297.349998,347018100.0,10,1116034429.735,0.28,4,6,0,⭐,auto
411,旅游概念,11141225508.800001,1857024500.0,52,214254336.70769233,-0.15,19,32,1,⭐,auto
412,汽车一体化压铸,11108875777.17,377128000.0,29,383064681.97137934,0.81,17,12,0,⭐,auto
413,其他自动化设备,11075431702.14,182069400.0,26,425978142.39,14.04,15,9,2,⭐,auto
414,基础建设,11046505130.7,1990028500.0,44,251056934.7886364,-0.24,15,27,2,⭐,auto
415,猪肉概念,11034891249.710001,1454692000.0,35,315282607.13457143,0.96,25,10,0,⭐,auto
416,屏下摄像,11023515065.39,1698406100.0,9,1224835007.2655554,-1.52,1,7,1,⭐,auto
417,电机Ⅲ,11019977094.03,591640300.0,25,440799083.7612,0.91,18,7,0,⭐,auto
418,电机Ⅱ,11019977094.03,591640300.0,25,440799083.7612,0.91,18,7,0,⭐,auto
419,CAR-T细胞疗法,10869252456.49,338184900.0,23,472576193.76043475,0.0,7,16,0,⭐,auto
420,食品安全,10781341629.539999,759968400.0,47,229390247.43702126,0.34,24,22,1,⭐,auto
421,交运设备,10759211899.380001,1026801000.0,44,244527543.1677273,-0.03,29,14,1,⭐,auto
422,工业大麻,10754607445.34,837468800.0,36,298739095.7038889,-2.46,18,16,2,⭐,auto
423,中药Ⅲ,10679311938.21,961864000.0,64,166864249.03453124,-1.18,28,31,5,⭐,auto
424,中药Ⅱ,10679311938.21,961864000.0,64,166864249.03453124,-1.18,28,31,5,⭐,auto
425,生物制品,10600541572.34,447742100.0,54,196306325.4137037,-0.72,19,34,1,⭐,auto
426,光伏发电,10575440444.380001,1778931600.0,13,813495418.7984617,-2.56,4,9,0,⭐,auto
427,精准医疗,10536244925.66,950012600.0,44,239460111.94681817,-2.03,20,24,0,⭐,auto
428,乘用车,10498619783.52,329268600.0,8,1312327472.94,-0.53,2,5,1,⭐,auto
429,国有大型银行Ⅲ,10406729775.0,1505764800.0,6,1734454962.5,-0.59,1,5,0,⭐,auto
430,电子纸概念,10391396493.87,2449391800.0,13,799338191.8361539,-3.1,3,10,0,⭐,auto
431,首发经济,10054250645.460001,1160182400.0,40,251356266.13650003,0.76,23,17,0,⭐,auto
432,人造肉,10040171749.210001,897600500.0,18,557787319.4005556,-0.3,10,6,2,⭐,auto
433,数字水印,9991757643.84,811951000.0,18,555097646.88,-4.75,11,7,0,⭐,auto
434,多元金融,9961455705.09,1398435000.0,27,368942803.8922222,-3.97,9,17,1,⭐,auto
435,燃气Ⅱ,9953217558.560001,742194600.0,29,343214398.57103455,-1.27,5,23,1,⭐,auto
436,服装家纺,9893601482.279999,1192921900.0,60,164893358.038,-4.87,44,15,1,⭐,auto
437,预制菜概念,9871111681.619999,1430326900.0,61,161821502.97737703,-1.38,30,30,1,⭐,auto
438,其他汽车零部件,9640601098.89,368596800.0,52,185396174.97865385,0.75,27,23,2,⭐,auto
439,冰雪经济,9499042995.28,974476700.0,42,226167690.36380953,0.28,20,21,1,⭐,auto
440,环保设备Ⅱ,9433815463.65,620829000.0,26,362839056.29423076,-3.75,11,15,0,⭐,auto
441,净水概念,9345101047.320002,427843100.0,21,445004811.77714294,0.08,6,15,0,⭐,auto
442,一般零售,9331432171.389997,1604812500.0,58,160886761.5756896,0.7,33,22,3,⭐,auto
443,风力发电,9282664638.11,1286064200.0,15,618844309.2073333,-2.12,1,13,1,⭐,auto
444,电子身份证,9241251743.75,616100400.0,38,243190835.3618421,0.38,23,14,1,⭐,auto
445,调味发酵品Ⅱ,9211206488.99,733332200.0,14,657943320.6421429,-1.18,4,10,0,⭐,auto
446,调味发酵品Ⅲ,9211206488.99,733332200.0,14,657943320.6421429,-1.18,4,10,0,⭐,auto
447,综合Ⅲ,8999887627.3,762055000.0,17,529405154.54705876,-0.6,7,10,0,⭐,auto
448,综合Ⅱ,8999887627.3,762055000.0,17,529405154.54705876,-0.6,7,10,0,⭐,auto
449,家居用品,8968378931.699999,604640200.0,73,122854505.91369861,-2.38,37,33,3,⭐,auto
450,沪企改革,8774843774.46,844903400.0,40,219371094.36149997,-2.3,20,17,3,⭐,auto
451,电动乘用车,8628753958.48,143996200.0,3,2876251319.4933333,-1.58,0,3,0,⭐,auto
452,地摊经济,8615448226.74,877866700.0,30,287181607.55799997,0.01,13,16,1,⭐,auto
453,幽门螺杆菌概念,8612505555.41,769739400.0,51,168872657.94921568,-1.57,26,23,2,⭐,auto
454,炼油化工,8601225260.03,955793800.0,10,860122526.003,1.17,6,4,0,⭐,auto
455,其他专业工程,8580948890.150001,565972000.0,19,451628888.9552632,-5.82,4,14,1,⭐,auto
456,C2M概念,8574615531.47,962284700.0,37,231746365.7154054,-5.26,19,18,0,⭐,auto
457,土壤修复,8560962197.349999,1005006900.0,34,251793005.80441174,0.05,17,17,0,⭐,auto
458,动力煤,8536122206.35,630490400.0,15,569074813.7566667,0.17,7,6,2,⭐,auto
459,彩票概念,8457687086.75,805726700.0,19,445141425.6184211,3.35,14,5,0,⭐,auto
460,基建市政工程,8443015454.830001,1524416400.0,26,324731363.64730775,-0.8,6,18,2,⭐,auto
461,水力发电,8314102465.860001,501986700.0,10,831410246.5860001,-0.38,4,6,0,⭐,auto
462,地下管网,8230527219.16,918780500.0,48,171469317.06583333,-3.9,27,20,1,⭐,auto
463,轨交设备Ⅲ,8229336675.47,975735900.0,30,274311222.51566666,-0.17,21,8,1,⭐,auto
464,碳基材料,8175160221.08,536517800.0,19,430271590.5831579,0.79,10,9,0,⭐,auto
465,民爆概念,8163603776.740001,815542100.0,22,371072898.9427273,0.27,10,11,1,⭐,auto
466,PLC概念,8163245220.28,167642200.0,10,816324522.028,3.41,9,1,0,⭐,auto
467,配电设备,8141070838.72,473050400.0,27,301521142.1748148,-4.32,12,15,0,⭐,auto
468,免疫治疗,8059300932.009998,539022400.0,44,183165930.2729545,0.02,17,27,0,⭐,auto
469,海绵城市,7991579249.92,1315869700.0,36,221988312.4977778,-0.16,14,20,2,⭐,auto
470,智慧灯杆,7914902623.339999,715363500.0,26,304419331.66692305,0.68,13,12,1,⭐,auto
471,维生素,7914491032.03,569668000.0,31,255306162.32354838,-0.69,10,20,1,⭐,auto
472,白色家电,7818390477.62,236326100.0,10,781839047.762,-0.31,3,7,0,⭐,auto
473,通信工程及服务,7799932015.84,587336900.0,19,410522737.6757895,0.55,12,7,0,⭐,auto
474,乳品,7703030590.829999,441631700.0,18,427946143.93499994,1.69,14,3,1,⭐,auto
475,REITs概念,7695925888.6,1147498100.0,24,320663578.69166666,0.48,15,8,1,⭐,auto
476,独家药品,7643214369.12,625526200.0,43,177749171.3748837,-0.39,14,27,2,⭐,auto
477,华为欧拉,7642492759.749999,243207800.0,14,545892339.9821428,1.0,9,4,1,⭐,auto
478,医疗耗材,7607875645.9,325733600.0,50,152157512.91799998,-1.85,24,26,0,⭐,auto
479,裸眼3D,7578773746.42,1220365900.0,24,315782239.43416667,0.02,13,11,0,⭐,auto
480,造纸印刷,7442836484.62,1013804000.0,35,212652470.98914286,0.42,20,15,0,⭐,auto
481,其他金属新材料,7429206138.08,240037700.0,18,412733674.3377778,2.57,13,5,0,⭐,auto
482,股权转让,7410118852.37,830253300.0,39,190003047.49666667,0.33,24,15,0,⭐,auto
483,旅游酒店,7408518681.719999,527762600.0,35,211671962.33485714,-1.4,4,31,0,⭐,auto
484,资源开采概念,7374036822.5199995,718872200.0,19,388107201.18526316,-0.06,9,10,0,⭐,auto
485,其他生物制品,7328820575.49,234621900.0,35,209394873.58542857,-1.02,11,24,0,⭐,auto
486,特色药,7118799595.540001,591301300.0,40,177969989.88850003,-0.29,13,24,3,⭐,auto
487,培育钻石,7064210903.9800005,335411300.0,15,470947393.5986667,0.84,11,4,0,⭐,auto
488,物流,7046752099.93,690486000.0,46,153190263.0419565,-0.1,25,19,2,⭐,auto
489,免税概念,6907537887.799999,695355200.0,18,383752104.87777776,0.07,7,10,1,⭐,auto
490,统一大市场,6821358439.26,1426502500.0,40,170533960.9815,-0.45,17,19,4,⭐,auto
491,拼多多概念,6786394880.2699995,496821800.0,28,242371245.72392854,1.83,22,6,0,⭐,auto
492,房屋检测,6741097142.03,779026900.0,37,182191814.64945945,-4.64,22,15,0,⭐,auto
493,化学纤维,6608785669.39,529183300.0,26,254184064.2073077,-3.46,14,11,1,⭐,auto
494,蓄电池及其他电池,6595249601.42,247633100.0,9,732805511.268889,-5.65,2,7,0,⭐,auto
495,钛白粉概念,6486951966.18,517071100.0,12,540579330.515,-1.24,1,11,0,⭐,auto
496,ERP概念,6486849590.33,344329800.0,22,294856799.56045455,-4.97,11,11,0,⭐,auto
497,航空机场,6428841150.24,1890547800.0,13,494526242.3261538,-0.18,5,8,0,⭐,auto
498,空调,6339341296.17,127073100.0,3,2113113765.39,0.28,1,2,0,⭐,auto
499,磨具磨料,6174491481.7,297065400.0,12,514540956.80833334,1.67,10,2,0,⭐,auto
500,镍,6139530431.0,91441700.0,1,6139530431.0,-1.58,0,1,0,⭐,auto
501,商用车,6078106316.17,571782000.0,13,467546639.7053846,-1.74,2,10,1,⭐,auto
502,抗菌面料,6073153959.87,315495000.0,16,379572122.491875,0.75,11,5,0,⭐,auto
503,社区团购,6048940750.929999,851938200.0,38,159182651.34026313,0.62,22,12,4,⭐,auto
504,机器人,6029524754.46,200618900.0,17,354677926.73294115,2.91,15,2,0,⭐,auto
505,医废处理,6004868222.2300005,825414100.0,31,193705426.5235484,-3.07,13,18,0,⭐,auto
506,纸包装,5977654115.49,443173000.0,19,314613374.4994737,1.5,15,4,0,⭐,auto
507,工程咨询服务Ⅱ,5775854875.959999,374948800.0,41,140874509.16975608,-2.08,24,16,1,⭐,auto
508,热力服务,5704333384.17,594161900.0,18,316907410.2316667,0.45,12,6,0,⭐,auto
509,影视院线,5673939339.38,787296600.0,18,315218852.18777776,1.05,13,5,0,⭐,auto
510,光伏辅材,5574892316.63,199401900.0,16,348430769.789375,-0.25,10,6,0,⭐,auto
511,第四代半导体,5513160735.240001,366777000.0,5,1102632147.048,2.04,3,2,0,⭐,auto
512,水务及水治理,5509368137.150001,591274000.0,52,105949387.25288463,-3.41,24,27,1,⭐,auto
513,生物质能发电,5493685270.31,698420400.0,29,189437423.11413795,0.02,10,17,2,⭐,auto
514,无机盐,5461738421.9,276436000.0,11,496521674.7181818,-9.33,3,8,0,⭐,auto
515,制冷空调设备,5394731861.83,211744900.0,18,299707325.6572222,0.29,10,7,0,⭐,auto
516,租售同权,5339908197.170001,882541400.0,17,314112246.892353,0.63,10,5,2,⭐,auto
517,机床工具,5326382847.09,284580000.0,18,295910158.1716667,1.58,12,6,0,⭐,auto
518,铁路公路,5289275640.47,994070000.0,33,160281080.01424244,0.25,14,18,1,⭐,auto
519,地热能,5276364858.200001,297651400.0,9,586262762.0222223,0.61,5,4,0,⭐,auto
520,医院,5272972033.360001,737589500.0,15,351531468.8906667,0.12,7,7,1,⭐,auto
521,粮食概念,5250381581.499999,788227600.0,28,187513627.91071424,-3.03,13,14,1,⭐,auto
522,啤酒概念,5057308250.040001,381489300.0,19,266174118.42315793,0.57,12,7,0,⭐,auto
523,MLOps概念,5030799127.9800005,283320900.0,10,503079912.79800004,0.53,6,4,0,⭐,auto
524,纺织制造,4919258335.110001,629458900.0,31,158685752.7454839,0.0,12,18,1,⭐,auto
525,白银,4847464914.889999,194981100.0,3,1615821638.2966664,-1.24,1,2,0,⭐,auto
526,影视动漫制作,4835501919.21,713699300.0,14,345392994.2292857,1.28,10,4,0,⭐,auto
527,种植业,4763891980.21,544764600.0,19,250731156.8531579,0.76,11,8,0,⭐,auto
528,电子车牌,4686631739.83,559303700.0,18,260368429.99055555,-0.24,12,6,0,⭐,auto
529,数字阅读,4673977770.85,364497100.0,19,245998830.04473686,0.22,8,10,1,⭐,auto
530,综合电力设备商,4646200724.0,223662600.0,2,2323100362.0,-0.31,1,1,0,⭐,auto
531,商用载货车,4632083780.139999,475673300.0,8,579010472.5174999,-1.86,1,6,1,⭐,auto
532,电能综合服务,4611786252.99,646562100.0,16,288236640.811875,-1.07,3,13,0,⭐,auto
533,食品加工,4604363861.48,305946800.0,25,184174554.4592,0.3,12,13,0,⭐,auto
534,阿兹海默,4580104032.62,476378300.0,21,218100192.0295238,-5.59,6,15,0,⭐,auto
535,农药,4571998725.370001,321119400.0,31,147483829.85064518,0.34,11,19,1,⭐,auto
536,轮胎轮毂,4550858736.74,438683300.0,21,216707558.89238095,0.6,11,10,0,⭐,auto
537,专业服务,4393592460.42,243132700.0,30,146453082.014,0.93,17,12,1,⭐,auto
538,盲盒经济,4322195532.08,265087700.0,12,360182961.00666666,0.63,8,4,0,⭐,auto
539,纺织化学制品,4273660497.6000004,482357000.0,13,328743115.20000005,0.35,7,6,0,⭐,auto
540,氯碱,4269544723.6499996,531584000.0,14,304967480.26071423,-0.4,5,8,1,⭐,auto
541,医药商业,4252225956.6099997,402758300.0,30,141740865.2203333,-3.66,10,19,1,⭐,auto
542,房屋建设Ⅱ,4223680547.3500004,696832800.0,8,527960068.41875005,-11.17,5,3,0,⭐,auto
543,代糖概念,4201896052.2900004,203161300.0,15,280126403.486,0.43,10,5,0,⭐,auto
544,改性塑料,4123913224.04,197464600.0,19,217048064.4231579,-5.71,9,10,0,⭐,auto
545,鸡肉概念,3983948777.6600003,340997800.0,20,199197438.88300002,1.01,17,2,1,⭐,auto
546,食品及饲料添加剂,3959398838.86,279878900.0,22,179972674.49363637,-0.7,8,13,1,⭐,auto
547,特种纸,3839327142.5699997,564274700.0,12,319943928.54749995,0.86,7,5,0,⭐,auto
548,其他化学原料,3836274350.0699997,224076000.0,15,255751623.33799997,-7.95,6,9,0,⭐,auto
549,互联网电商,3760214301.8199997,323223900.0,18,208900794.54555553,0.48,11,5,2,⭐,auto
550,水泥,3759380878.2999997,497988500.0,23,163451342.5347826,-0.32,11,11,1,⭐,auto
551,检测服务,3738500071.01,196796400.0,21,178023812.9052381,1.25,13,8,0,⭐,auto
552,草甘膦,3664863802.89,453342900.0,13,281912600.2223077,-0.61,2,11,0,⭐,auto
553,美容护理,3604316471.0299997,189327100.0,30,120143882.36766666,-0.68,10,20,0,⭐,auto
554,DRG/DIP,3577281020.01,333334200.0,18,198737834.44500002,-0.28,9,7,2,⭐,auto
555,娱乐用品,3535779084.01,231821100.0,18,196432171.3338889,2.5,16,1,1,⭐,auto
556,软饮料,3535238718.68,198391500.0,8,441904839.835,1.96,3,4,1,⭐,auto
557,黑色家电,3529804713.37,307569400.0,10,352980471.337,0.73,6,4,0,⭐,auto
558,焦煤,3517338379.49,437214200.0,10,351733837.949,-0.16,4,6,0,⭐,auto
559,旅游及景区,3500451772.64,375280100.0,24,145852157.19333333,-1.06,3,21,0,⭐,auto
