排名,板块名称,成交额(元),成交量(股),统计股数,平均每只成交额,竞价均价(元),五日线均价(元),平均涨幅%,上涨数,下跌数,平盘数,关注,data_source
239,长期破净,377417176.9,74254070,192,1965714.4630208332,8.15500698130255,4.8768,0.15,68,57,67,⭐,auto
240,底盘与发动机系统,375350995.62,26558078,92,4079902.126304348,29.67366321338706,16.624000000000002,0.29,54,24,14,⭐,auto
241,电子化学品Ⅲ,374755744.4,8205127,33,11356234.678787878,75.18678948844953,,0.03,19,13,1,⭐,auto
242,PEEK材料概念,370567318.0,13112195,41,9038227.268292682,45.736039608965456,,0.26,24,14,3,⭐,auto
243,数字货币,370273820.05,17982147,82,4515534.390853658,106.37049309123572,14.569999999999999,0.55,64,12,6,⭐,auto
244,腾讯云,367405936.55,7532573,20,18370296.8275,108.84379929977888,42.05800000000001,1.5,19,1,0,⭐,auto
245,铜,357914045.0,20377447,17,21053767.352941178,24.21220957529062,,-0.57,3,14,0,⭐,auto
246,移动支付,356718295.23,17526630,68,5245857.282794118,63.922844067076625,,0.37,46,14,8,⭐,auto
247,分立器件,356137109.0,5861827,18,19785394.944444444,328.857127370487,,1.13,15,3,0,⭐,auto
248,通信工程及服务,355188630.0,10775800,19,18694138.42105263,81.30098613376222,,0.12,13,3,3,⭐,auto
249,增强现实,354571671.0,14618395,44,8058447.068181818,69.82671623646324,,0.14,24,12,8,⭐,auto
250,化学制药,349406332.3,22226379,149,2345008.941610738,38.872690504762815,14.454666666666666,0.01,60,63,26,⭐,auto
251,建筑材料,349057552.4,18811009,71,4916303.554929577,32.92592931251933,3.9739999999999998,0.14,33,24,14,⭐,auto
252,稀土永磁,345301434.8,16951471,49,7046968.057142857,40.74822975115961,,0.17,31,14,4,⭐,auto
253,生物识别,339792500.6,12219119,50,6795850.012,43.36116238609535,,0.45,40,6,4,⭐,auto
254,复合集流体,339643701.96,12245585,29,11711851.791724138,68.84446286938945,,0.58,12,15,2,⭐,auto
255,工程建设,334606498.00000006,59838044,66,5069795.424242425,12.559557871302303,8.7708,0.04,26,21,18,⭐,auto
256,内贸流通,334094900.16999996,67565974,161,2075123.6035403723,14.407699577425431,12.424625,0.02,66,56,39,⭐,auto
257,垃圾分类,333499391.64,31550963,97,3438138.0581443296,14.608985731946568,7.0325,0.09,45,30,22,⭐,auto
258,化学制品,332662089.86,19726918,169,1968414.7328994083,33.076239118609315,8.206,0.31,91,58,19,⭐,auto
259,塑料,332645817.1,13613102,73,4556792.015068494,49.83829272942028,,0.32,48,15,10,⭐,auto
260,新型城镇化,332529235.63,34927076,101,3292368.66960396,66.84135329922871,3.0989999999999998,0.32,63,21,17,⭐,auto
261,跨境支付,328767653.3,26767391,61,5389633.660655738,21.231750056450828,12.895999999999999,0.46,38,13,10,⭐,auto
262,乡村振兴,326867372.37,41129736,140,2334766.9455,13.007700488021946,7.511714285714286,0.18,77,39,24,⭐,auto
263,合成生物,325569806.1,16619860,112,2906873.2687500003,33.915448691956264,,0.13,48,43,21,⭐,auto
264,科创板做市股,323240435.0,5608034,45,7183120.777777778,158.27087633755875,,0.52,35,6,4,⭐,auto
265,其他电子Ⅱ,317828874.59000003,8293886,33,9631178.01787879,73.33729431949689,36.998000000000005,0.75,22,8,3,⭐,auto
266,其他电子Ⅲ,317828874.59000003,8293886,33,9631178.01787879,73.33729431949689,36.998000000000005,0.75,22,8,3,⭐,auto
267,白酒,310891074.52,22150587,46,6758501.619999999,403.18645751705384,8.174000000000001,0.37,15,22,9,⭐,auto
268,光伏电池组件,309964340.96,42871681,21,14760206.712380951,23.45786180202811,,0.62,10,10,1,⭐,auto
269,微盘股,308096987.66999996,28435052,397,776062.9412342568,18.212085745890022,5.2219999999999995,0.32,271,81,44,⭐,auto
270,医美概念,307272187.1,28623730,75,4096962.494666667,105.10220777036707,8.456666666666665,0.03,27,33,15,⭐,auto
271,病原体防治,307206994.24,19950718,166,1850644.5436144578,35.653650974401984,18.477999999999998,-0.03,65,81,20,⭐,auto
272,机器人执行器,306679052.34,4328780,35,8762258.638285713,113.95813599930014,,0.23,23,9,3,⭐,auto
273,国资云概念,306454990.0,8847940,20,15322749.5,54.00796301812543,20.034,0.83,15,3,2,⭐,auto
274,面板,306015172.7,46280741,38,8053030.860526316,18.364555566361954,7.761333333333333,0.37,24,7,7,⭐,auto
275,智谱AI概念,305917190.0,12715396,32,9559912.1875,38.51694892938183,30.511000000000003,0.93,28,3,1,⭐,auto
276,集成电路封测,301476956.0,7029435,12,25123079.666666668,56.69101316271086,,0.39,9,3,0,⭐,auto
277,通用航空,300464999.4,19364104,35,8584714.268571427,33.098124140258854,11.594,-0.05,17,14,4,⭐,auto
278,其他专用设备,297018826.45000005,6977033,80,3712735.3306250004,98.66263155234546,,0.31,50,24,6,⭐,auto
279,华为昇腾,297016551.36,10000931,46,6456881.551304348,44.316107643314794,39.528000000000006,0.69,34,8,4,⭐,auto
280,金属制品,296981726.2,13905879,69,4304082.988405797,47.46657143307426,,0.0,32,28,9,⭐,auto
281,集成电路制造,294335968.0,6026427,8,36791996.0,113.69061100904936,,1.31,7,0,1,⭐,auto
282,体育产业,294218720.71000004,26378294,70,4203124.581571429,25.268110179453377,6.686666666666667,0.31,40,17,13,⭐,auto
283,房地产,288258657.08,44176667,94,3066581.458297872,12.061989790958613,6.58575,0.32,52,19,23,⭐,auto
284,飞行汽车(eVTOL),286652050.0,9364532,80,3583150.625,61.22717706236533,11.395,0.38,53,20,7,⭐,auto
285,创新医疗服务,285635429.51,13557756,77,3709551.0325974026,45.07810554593424,7.958666666666666,-0.13,35,33,9,⭐,auto
286,知识产权,283987155.8,29645361,42,6761598.947619048,19.059312653667554,,0.34,30,8,4,⭐,auto
287,航母概念,282421901.4,9167421,32,8825684.41875,41.863630904278025,17.784,0.3,15,10,7,⭐,auto
288,光伏发电,281800358.75,55857295,13,21676950.673076924,5.881519800646811,,0.36,8,3,2,⭐,auto
289,磷化工,281750612.2,12433200,45,6261124.715555555,58.94336447259014,16.048000000000002,-0.11,16,20,9,⭐,auto
290,红利股,279734950.15999997,23073924,100,2797349.5015999996,32.60143146940835,13.8935,0.01,35,38,27,⭐,auto
291,数字水印,278836325.0,17249136,18,15490906.944444444,26.745454843123472,,0.37,11,5,2,⭐,auto
292,化工原料,278717903.0,13243066,77,3619713.025974026,46.66890592600361,10.593,0.16,34,32,11,⭐,auto
293,商贸零售,278356222.07,64053832,100,2783562.2207,11.735774510507603,8.22125,0.14,49,30,21,⭐,auto
294,房地产开发,278113337.88,41037693,83,3350763.106987952,12.272269855885419,7.175285714285714,0.32,46,16,21,⭐,auto
295,显示技术,278005764.7,29408518,48,5791786.764583333,39.99091465093134,7.1205,-0.23,27,11,10,⭐,auto
296,味蕾经济,276073145.4,21365244,89,3101945.453932584,455.4833236071284,,0.04,36,40,13,⭐,auto
297,快手概念,275016797.2,16488852,32,8594274.9125,23.78394587652481,,0.87,27,4,1,⭐,auto
298,东北振兴,272645601.0,30763740,56,4868671.446428572,13.91972336035739,6.085,0.22,21,17,18,⭐,auto
299,模拟芯片设计,265487682.16,2789719,35,7585362.347428571,129.57784054230189,,0.68,28,3,4,⭐,auto
300,垂直应用软件,264835129.37,10783415,94,2817394.9932978726,64.11140957861099,7.9079999999999995,0.52,72,12,10,⭐,auto
301,玻璃玻纤,260434570.0,9930000,15,17362304.666666668,38.70494409448023,3.9219999999999997,-0.01,4,7,4,⭐,auto
302,环保设备Ⅱ,256854320.4,19213955,26,9879012.323076922,14.17431152138175,17.201999999999998,-0.16,13,9,4,⭐,auto
303,玻纤制造,256353647.0,9176500,8,32044205.875,39.22873440638042,,0.06,3,4,1,⭐,auto
304,机器视觉,255974494.26,11025924,82,3121640.173902439,58.06557233281745,,0.37,55,20,7,⭐,auto
305,3D玻璃,253455110.51999998,16004029,15,16897007.367999997,67.78853905548624,4.068,0.59,12,1,2,⭐,auto
306,时空大数据,253257404.6,16403385,26,9740669.407692308,27.575622034416917,,-0.06,14,7,5,⭐,auto
307,参股保险,252903170.78,25865414,75,3372042.2770666666,15.315473022659743,7.4685,0.07,36,23,16,⭐,auto
308,化债(AMC)概念,250949578.48,28836473,57,4402624.183859649,14.717115576852592,5.592,0.14,24,16,17,⭐,auto
309,军工电子Ⅱ,244918685.45999998,7535757,62,3950301.3783870963,62.436047137716024,27.904000000000003,0.29,38,14,8,⭐,auto
310,北交所概念,241591104.0,12465388,25,9663644.16,26.325266604021976,11.014666666666665,-0.15,11,7,7,⭐,auto
311,券商概念,240117993.02,17717478,55,4365781.691272727,46.55113964608549,4.76,0.13,25,15,15,⭐,auto
312,短剧互动游戏,239283304.5,16247420,35,6836665.842857143,19.483767220871858,,0.66,28,5,2,⭐,auto
313,电子竞技,238785884.57,29481933,32,7462058.8928125,15.3148994938738,4.066,0.63,22,3,7,⭐,auto
314,能源金属,235720993.26,4604446,11,21429181.205454543,66.31082411957252,,-0.74,0,11,0,⭐,auto
315,交运设备,235534345.0,27219057,43,5477542.9069767445,17.44224488423461,,0.13,21,12,8,⭐,auto
316,MLCC,235041798.92000002,4696671,18,13057877.71777778,76.44510787373954,36.998000000000005,0.46,13,3,2,⭐,auto
317,超级品牌,234009722.76999998,4680457,32,7312803.836562499,553.3615183811505,45.53066666666667,0.08,10,15,7,⭐,auto
318,影视概念,233547337.12,19224410,62,3766892.5341935484,28.197544415045048,5.808999999999999,0.39,39,14,8,⭐,auto
319,流感,232461023.69,18600761,122,1905418.2269672132,26.299529924221424,14.454666666666666,-0.15,40,59,23,⭐,auto
320,京津冀,232200747.0,27179512,59,3935605.881355932,18.87968352478569,4.286,0.19,27,17,15,⭐,auto
321,其他小金属,229248657.4,3540415,14,16374904.1,79.11605584309957,,-0.14,4,8,2,⭐,auto
322,煤化工概念,225955014.0,16157329,72,3138264.0833333335,27.04987777833078,9.097333333333333,-0.0,25,30,17,⭐,auto
323,UWB概念,216673122.0,21289751,19,11403848.52631579,52.129492144254044,,0.37,16,1,2,⭐,auto
324,化学制剂,214745908.3,10325209,94,2284530.939361702,45.91408462252229,,0.05,43,39,12,⭐,auto
325,广告营销,214080728.0,11448400,30,7136024.266666667,29.624503519812393,,1.1,27,2,1,⭐,auto
326,病毒防治,213460012.64,14031183,99,2156161.743838384,29.08727856979705,,0.01,44,44,11,⭐,auto
327,其他自动化设备,200558762.0,1524458,26,7713798.538461538,440.73297973393903,,0.61,13,9,4,⭐,auto
328,减肥药,200441681.93,8497128,34,5895343.586176471,40.728371968998374,32.007999999999996,-0.6,10,20,4,⭐,auto
329,谷子经济,199368406.92000002,15728996,71,2808005.731267606,25.775972271105516,6.9046666666666665,0.32,48,13,10,⭐,auto
330,数据确权,197956844.0,13898512,33,5998692.242424242,21.31910000898984,,0.37,25,6,2,⭐,auto
331,金属新材料,196593895.57,5419476,33,5957390.774848484,66.9899527901089,,0.25,19,11,3,⭐,auto
332,风力发电,195599921.86,30203520,15,13039994.790666668,7.040617495907213,13.7,0.23,8,5,2,⭐,auto
333,基础建设,189350101.0,44676927,44,4303411.386363637,5.7999338613186175,4.087,0.09,20,9,14,⭐,auto
334,辅助生殖,186988529.85,14932861,54,3462750.552777778,25.901812637160965,18.299999999999997,-0.07,19,28,7,⭐,auto
335,3D摄像头,186531171.6,3930047,9,20725685.733333334,71.69032189515289,,0.18,6,3,0,⭐,auto
336,医疗服务,183645397.76999998,8939534,53,3465007.505094339,48.71320653461427,6.997,-0.29,19,27,7,⭐,auto
337,新消费,182123400.25,8762211,79,2305359.496835443,30.22925625772683,4.5920000000000005,0.14,36,24,19,⭐,auto
338,屏下摄像,180868445.53,24182313,9,20096493.947777778,19.820704727960294,17.020666666666667,0.67,8,0,1,⭐,auto
339,家电零部件Ⅲ,180753975.75,5289275,30,6025132.525,67.91477997328366,8.388,0.68,19,8,3,⭐,auto
340,家电零部件Ⅱ,180753975.75,5289275,30,6025132.525,67.91477997328366,8.388,0.68,19,8,3,⭐,auto
341,ETC,180415302.0,15114412,42,4295602.428571428,31.712882374999438,,0.46,31,6,4,⭐,auto
342,生物质能发电,175118013.9,18234365,29,6038552.203448276,11.43250445258402,6.5920000000000005,0.47,16,8,5,⭐,auto
343,创新药,174929028.48,5823366,93,1880957.295483871,69.43130941383177,,-0.06,28,53,12,⭐,auto
344,电网自动化设备,170868484.0,5757637,26,6571864.769230769,43.42947578294719,27.189999999999998,0.17,16,8,2,⭐,auto
345,培育钻石,168864688.72,8069696,15,11257645.914666666,37.621933120413004,18.248,0.55,7,6,2,⭐,auto
346,有机硅概念,167937671.0,5543322,34,4939343.264705882,50.10240197567108,,0.44,21,11,2,⭐,auto
347,建筑节能,166646745.2,10059954,45,3703261.004444444,25.93016157047633,3.234,0.57,23,10,12,⭐,auto
348,肝炎概念,166227724.0,9446327,56,2968352.214285714,36.09568708328101,4.9479999999999995,-0.25,11,32,13,⭐,auto
349,被动元件,166000432.32,4205935,16,10375027.02,55.47148879646484,,0.96,14,1,1,⭐,auto
350,基建市政工程,165343093.2,37029376,26,6359349.738461538,5.722243271810282,5.534000000000001,-0.01,11,4,10,⭐,auto
351,磁悬浮概念,164353136.15,6881870,29,5667349.522413793,52.0733022866476,,0.36,18,5,6,⭐,auto
352,水力发电,163959155.82999998,13662727,10,16395915.582999999,14.118653797021688,,0.96,4,4,2,⭐,auto
353,空气能热泵,163046518.5,5972350,35,4658471.957142857,51.55942875305859,27.3775,0.15,18,12,5,⭐,auto
354,铅锌,159094367.0,13291970,11,14463124.272727273,16.306979060735696,7.9879999999999995,-0.05,4,7,0,⭐,auto
355,尾气治理,153605043.4,5142392,33,4654698.284848485,46.73655175676347,20.101999999999997,0.03,15,12,6,⭐,auto
356,游戏Ⅱ,150438424.5,8291350,25,6017536.98,30.71866339716287,,0.65,18,3,4,⭐,auto
357,游戏Ⅲ,150438424.5,8291350,25,6017536.98,30.71866339716287,,0.65,18,3,4,⭐,auto
358,酿酒概念,150327619.0,2347685,36,4175767.1944444445,824.4282644323663,,0.31,9,21,6,⭐,auto
359,财税数字化,150019342.25,5856326,40,3750483.55625,134.0680683146876,14.569999999999999,0.7,33,6,1,⭐,auto
360,风电设备,148690030.0,5807122,30,4956334.333333333,62.67734911594274,,0.13,15,12,3,⭐,auto
361,上海自贸,148522143.0,3257521,33,4500671.0,220.7718431775523,,0.28,22,6,5,⭐,auto
362,配电设备,148495972.0,7765668,26,5711383.538461538,22.624160472581707,,0.3,14,10,2,⭐,auto
363,化学原料,145301728.0,9508386,59,2462741.1525423727,29.47599403064924,9.811,0.04,20,29,10,⭐,auto
364,农业种植,144902714.18,21231619,77,1881853.430909091,17.557450254432492,,0.12,38,25,14,⭐,auto
365,轨交设备Ⅲ,143931583.0,11630897,29,4963158.0344827585,23.446100154250374,,0.14,16,10,2,⭐,auto
366,生态农业,142353217.03,18773584,39,3650082.487948718,10.501733854350814,6.958,0.38,15,16,8,⭐,auto
367,一般零售,141620649.0,49026589,58,2441735.327586207,7.247468202818362,7.652857142857143,0.25,29,12,17,⭐,auto
368,EDR概念,140444520.0,2186727,14,10031751.42857143,233.98321195358852,,0.26,11,3,0,⭐,auto
369,宠物经济,138819242.0,5697279,63,2203480.0317460317,37.23583899507246,,0.19,35,19,9,⭐,auto
370,旅游概念,137778092.78,24362190,52,2649578.707307692,8.990971719238512,6.0585,0.26,23,16,13,⭐,auto
371,钒电池,137299141.07999998,17688744,22,6240870.049090908,15.456967476516425,6.734,0.14,12,8,2,⭐,auto
372,CRO,136735390.76999998,4123221,37,3695551.1018918916,59.15908557591524,,-0.44,9,25,3,⭐,auto
373,首发经济,135108595.0,10007384,40,3377714.875,22.597293384554845,5.6129999999999995,0.55,25,6,9,⭐,auto
374,工程机械概念,134696844.5,6467307,51,2641114.598039216,53.400166243686584,9.388666666666667,0.26,27,12,12,⭐,auto
375,第四代半导体,133538197.8,8087164,5,26707639.56,28.54574851819664,,0.81,4,1,0,⭐,auto
376,白酒Ⅲ,133512231.0,843884,19,7026959.52631579,925.8640106200457,,-0.18,2,15,2,⭐,auto
377,民爆概念,131541236.38,28833325,22,5979147.108181818,11.33919487528995,,0.02,8,9,5,⭐,auto
378,破发股,131385066.0,9511903,181,725884.3425414364,39.142409796088316,,0.07,95,61,23,⭐,auto
379,土壤修复,131100548.8,16545207,34,3855898.494117647,10.952375940153349,,0.4,15,11,8,⭐,auto
380,医疗研发外包,131093018.77,3666611,29,4520448.923103448,61.35123072687938,,-0.6,6,19,4,⭐,auto
381,银行,130936937.0,15642950,42,3117546.119047619,16.36361569042966,11.222,-0.08,2,24,16,⭐,auto
382,氦气概念,130339486.0,5362769,15,8689299.066666666,56.37176398854296,,0.6,12,2,1,⭐,auto
383,中俄贸易概念,129600388.1,7775110,76,1705268.2644736841,42.23331057101209,10.995000000000001,0.24,43,17,16,⭐,auto
384,其他通用设备,128060575.0,6667377,49,2613481.1224489794,36.9991545889904,,0.11,23,14,12,⭐,auto
385,电子纸概念,127237753.7,30009817,13,9787519.515384616,5.138645723112918,6.055,-1.32,7,3,3,⭐,auto
386,贵金属,125805203.2,4663802,13,9677323.323076922,35.41833610678513,33.209,-0.31,2,10,1,⭐,auto
387,磨具磨料,125680612.72,7623628,12,10473384.393333333,23.74654694206682,,0.21,8,3,1,⭐,auto
388,纳米银,124749296.25,4817542,7,17821328.035714287,43.24698754048081,,0.4,4,1,2,⭐,auto
389,环境治理,124645674.74000001,12010377,95,1312059.7341052634,19.44941725958136,,0.03,43,36,16,⭐,auto
390,膜材料,124045184.0,5232318,20,6202259.2,45.11393214524152,,0.2,9,6,5,⭐,auto
391,家居用品,123589663.18,11232917,73,1693009.0846575343,25.49108092522799,,0.42,52,11,9,⭐,auto
392,体外诊断概念,123567310.22,7149075,68,1817166.3267647058,47.147786011716256,,0.1,34,29,4,⭐,auto
393,冰雪经济,122791916.36,9514773,42,2923617.0561904763,17.758872016460806,5.989999999999999,0.12,19,11,12,⭐,auto
394,刀片电池,122583071.65,3288511,12,10215255.970833333,67.91395328647323,,-0.05,5,6,1,⭐,auto
395,AI语料,122218385.0,9782278,32,3819324.53125,25.68788463446363,,0.52,26,4,2,⭐,auto
396,其他金属新材料,121288607.57,4113221,18,6738255.97611111,53.2461528991556,,0.18,9,7,2,⭐,auto
397,钨,121231042.0,2589900,4,30307760.5,49.47774109489218,,-0.56,1,3,0,⭐,auto
398,地热能,120486341.0,7487400,9,13387371.222222222,20.522600307282964,,0.36,5,4,0,⭐,auto
399,单抗概念,120160222.5,5235208,49,2452249.43877551,54.946374434554166,18.477999999999998,-0.02,21,21,7,⭐,auto
400,化学纤维,120090738.0,12565938,26,4618874.538461538,33.53390554347497,5.454,0.08,12,7,7,⭐,auto
401,原料药,119901175.0,9994770,41,2924418.9024390243,29.35030704599518,,-0.03,14,19,8,⭐,auto
402,医疗器械概念,118818242.0,2860450,86,1381607.465116279,151.54814702077334,,0.12,43,32,11,⭐,auto
403,彩票概念,117704460.71000001,7800094,19,6194971.6163157895,16.932870822870786,,0.6,11,4,4,⭐,auto
404,汽车电子电气系统,117429009.0,5094643,39,3011000.230769231,51.33630964639581,,0.24,27,9,3,⭐,auto
405,专业工程,117176283.0,25113325,37,3166926.5675675673,25.083929375708223,16.061,0.14,18,14,5,⭐,auto
406,快递概念,116315368.85,13857073,40,2907884.22125,13.356744443013731,,0.08,18,14,8,⭐,auto
407,风电零部件,116091069.0,4195758,25,4643642.76,74.05200203350698,,0.14,12,10,3,⭐,auto
408,食品安全,114674277.8,9129061,47,2439878.2510638298,32.0120206633488,7.226999999999999,0.21,28,13,6,⭐,auto
409,海绵城市,114513941.3,14222788,36,3180942.813888889,9.157123640551879,3.3619999999999997,0.36,17,11,7,⭐,auto
410,蓄电池及其他电池,110894951.0,3893846,9,12321661.222222222,36.55723557504435,,0.49,5,3,1,⭐,auto
411,PVDF概念,110029432.0,3658300,16,6876839.5,39.34697228083482,,0.28,9,7,0,⭐,auto
412,裸眼3D,108342487.0,20614977,24,4514270.291666667,8.699035905328627,7.794,0.47,19,4,1,⭐,auto
413,中药概念,107877557.0,10548349,96,1123724.5520833333,29.431840007463276,,0.14,35,40,21,⭐,auto
414,碳基材料,107151900.0,5520280,19,5639573.684210527,41.12609708189962,,-0.08,9,7,3,⭐,auto
415,红利破净股,106327485.16,15801686,39,2726345.7733333334,8.76296979767296,11.829999999999998,-0.01,9,14,16,⭐,auto
416,C2M概念,106213389.07000001,15053891,37,2870632.137027027,13.264757711137216,,0.22,20,13,4,⭐,auto
417,ERP概念,104657149.65,5040925,22,4757143.165909091,23.923255704714293,,0.72,16,6,0,⭐,auto
418,稀土,103555479.0,1908900,4,25888869.75,59.56174855731197,,0.14,4,0,0,⭐,auto
419,汽车零部件,103055003.0,3989083,72,1431319.486111111,52.59827242645755,,0.11,40,27,5,⭐,auto
420,生物疫苗,102198293.14,6884917,66,1548458.986969697,27.227698166969603,18.477999999999998,-0.04,29,27,10,⭐,auto
421,CAR-T细胞疗法,102017249.93,4030267,23,4435532.605652174,53.684118788033274,4.9479999999999995,-0.47,10,9,4,⭐,auto
422,GDR,101225689.64,4453876,11,9202335.421818182,26.788877592401647,,0.14,6,4,1,⭐,auto
423,多元金融,100063843.06,8409863,26,3848609.3484615386,17.585046742982847,6.7715,0.32,13,9,4,⭐,auto
424,全息技术,100049367.6,2396293,11,9095397.054545455,117.42861252153682,7.794,0.14,7,4,0,⭐,auto
425,土地流转,99136257.88,17204751,44,2253096.77,9.66319888107925,6.082,0.08,23,10,11,⭐,auto
426,电子身份证,97499538.64,6557232,38,2565777.332631579,20.051953456077193,,0.45,26,11,1,⭐,auto
427,工程咨询服务Ⅱ,97161654.3,6837564,41,2369796.4463414634,16.11251435146674,,0.1,25,12,4,⭐,auto
428,零售概念,96839108.07,7188627,62,1561921.0979032258,41.05934813927495,8.412,0.11,24,22,16,⭐,auto
429,其他运输设备,96743610.0,16473107,8,12092951.25,6.505630278423557,,0.41,5,0,3,⭐,auto
430,预制菜概念,96653667.0,22469700,61,1584486.3442622952,16.799923140526058,5.931333333333334,0.16,32,14,15,⭐,auto
431,汽车整车,95042226.0,5679200,24,3960092.75,54.65736421598543,12.187000000000001,0.17,14,4,6,⭐,auto
432,其他专业工程,94947657.0,22451025,18,5274869.833333333,28.50936060528592,18.964,0.04,9,7,2,⭐,auto
433,综合环境治理,94858038.67,14708399,15,6323869.244666667,8.331705980326696,3.3619999999999997,0.51,7,6,2,⭐,auto
434,沪企改革,94797717.0,9110187,39,2430710.6923076925,14.161643752138037,,0.16,17,10,12,⭐,auto
435,统一大市场,94240622.0,14202530,40,2356015.55,9.136104460439894,7.284000000000001,0.12,17,15,8,⭐,auto
436,核污染防治,93285529.8,6379733,30,3109517.6599999997,26.950686939600786,,0.24,19,8,3,⭐,auto
437,环氧丙烷,92596197.0,6981955,20,4629809.85,35.42987247576118,12.912,0.4,9,10,1,⭐,auto
438,数字阅读,92557338.0,2969400,19,4871438.842105263,53.20430056707119,,0.54,12,5,2,⭐,auto
439,其他汽车零部件,91430418.0,6284149,52,1758277.2692307692,46.64365518825474,,0.12,32,16,4,⭐,auto
440,娱乐用品,90038013.72,9674742,18,5002111.873333333,11.226575802400983,,0.72,12,3,3,⭐,auto
441,煤炭,90005406.0,15149610,32,2812668.9375,10.370182746578578,4.103,0.08,8,16,8,⭐,auto
442,空间站概念,89242175.38,3054303,20,4462108.768999999,54.60094167025896,9.82,0.16,11,6,3,⭐,auto
443,基因测序,89019725.5,9872781,39,2282557.064102564,18.78918286095142,32.007999999999996,0.02,21,17,1,⭐,auto
444,综合电力设备商,88985630.0,6254200,2,44492815.0,23.79892883266658,,0.53,2,0,0,⭐,auto
445,能源及重型设备,87060614.36,5606553,55,1582920.2610909091,46.25914452521444,,0.13,35,11,9,⭐,auto
446,页岩气,87005251.0,12208500,30,2900175.033333333,34.96640217554226,,-0.1,9,13,8,⭐,auto
447,多业态零售,86558380.0,41521389,15,5770558.666666667,2.9227362725596295,6.424999999999999,0.33,8,3,4,⭐,auto
448,煤炭开采,86299147.0,14162510,25,3451965.88,10.650038800383507,4.103,0.17,8,11,6,⭐,auto
449,精准医疗,84719344.14,7957604,44,1925439.6395454546,17.39982938799507,32.007999999999996,-0.0,18,21,5,⭐,auto
450,大众出版,83146966.49000001,11898250,18,4619275.916111112,13.942280810486608,,0.38,11,4,3,⭐,auto
451,航天装备Ⅲ,81280571.0,1489525,9,9031174.555555556,75.48345109214354,,-0.31,5,4,0,⭐,auto
452,医疗器械,79770534.62,2647700,89,896298.1417977528,63.77041698084559,,0.04,47,37,4,⭐,auto
453,调味品概念,79627574.4,6318260,32,2488361.7,14.171701526500348,7.176,0.16,19,11,2,⭐,auto
454,保险Ⅲ,78761188.0,1773200,5,15752237.6,51.29761513246854,,-0.17,1,3,1,⭐,auto
455,抗菌面料,78731066.0,2805962,16,4920691.625,36.01630428260682,,0.23,10,4,2,⭐,auto
456,食品加工,78272826.0,22434422,25,3130913.04,7.7802661604424515,5.556,-0.23,14,8,3,⭐,auto
457,非金属材料Ⅲ,77916459.0,1081195,7,11130922.714285715,84.07599202961727,,-0.09,4,3,0,⭐,auto
458,制冷空调设备,76965230.0,2304780,17,4527366.470588235,64.17817711608215,6.078,0.17,7,7,3,⭐,auto
459,汽车一体化压铸,73590608.0,4602118,29,2537607.172413793,51.87467564121769,,0.26,20,8,1,⭐,auto
460,贸易Ⅲ,72737483.0,9113100,15,4849165.533333333,8.235011520126424,12.2,0.08,7,7,1,⭐,auto
461,工业大麻,71894133.8,7498295,36,1997059.272222222,19.26920520820017,52.072,-0.02,10,10,16,⭐,auto
462,地摊经济,71740033.0,6547000,30,2391334.433333333,24.371828623636123,11.4,0.24,18,3,9,⭐,auto
463,猪肉概念,71699799.0,16709500,35,2048565.6857142858,15.729558334326713,10.221,0.21,21,8,6,⭐,auto
464,逆变器,71495924.0,695041,9,7943991.555555556,125.57850597189288,,0.1,4,4,1,⭐,auto
465,股份制银行Ⅲ,70227117.0,6239020,9,7803013.0,23.613379412257522,11.222,-0.1,1,6,2,⭐,auto
466,代糖概念,70003453.0,2246062,15,4666896.866666666,38.66905231460511,3.3659999999999997,0.49,12,3,0,⭐,auto
467,服装家纺,69936291.25,9617737,60,1165604.8541666667,12.06019399216426,,0.39,35,13,12,⭐,auto
468,综合Ⅱ,69433686.0,4625202,17,4084334.470588235,27.658256350094966,8.515,0.43,8,4,5,⭐,auto
469,综合Ⅲ,69433686.0,4625202,17,4084334.470588235,27.658256350094966,8.515,0.43,8,4,5,⭐,auto
470,地下管网,67877693.8,7346550,48,1414118.6208333333,12.685945410685125,,0.26,33,7,8,⭐,auto
471,钢铁,67295216.06,12479597,44,1529436.7286363638,13.746362039286986,,0.16,20,8,16,⭐,auto
472,影视院线,66391672.42,7727546,18,3688426.2455555554,10.46664027128901,,0.08,9,6,3,⭐,auto
473,造纸印刷,65921851.0,5615260,35,1883481.4571428571,16.94849579831216,2.448,0.25,18,7,10,⭐,auto
474,拼多多概念,65271770.0,5299635,28,2331134.6428571427,22.921315117699432,,0.61,18,7,3,⭐,auto
475,幽门螺杆菌概念,65143604.0,6266973,51,1277325.568627451,16.745591056184118,32.007999999999996,0.02,18,26,7,⭐,auto
476,生物制品,65110279.3,2715996,54,1205745.9129629629,39.85763755373724,18.057333333333332,-0.06,22,25,7,⭐,auto
477,电能综合服务,64620363.120000005,8209061,16,4038772.6950000003,8.712436983817431,,0.13,7,4,5,⭐,auto
478,华为欧拉,64427432.63,1877468,14,4601959.473571429,36.62806315362097,,0.32,12,2,0,⭐,auto
479,影视动漫制作,64191508.42,7543446,14,4585107.744285715,10.371635824684363,,0.03,7,5,2,⭐,auto
480,化妆品概念,64104264.0,6003478,56,1144719.0,38.09167750077748,,0.01,20,25,11,⭐,auto
