排名,板块名称,成交额(元),成交量(股),统计股数,平均每只成交额,平均涨幅%,上涨数,下跌数,平盘数,关注
47,新能源,1902882903.57,168143318,210,9061347.159857143,0.04,99,73,38,⭐
48,小金属概念,1891744952.83,82269093,110,17197681.389363635,0.04,46,52,12,⭐
49,消费电子概念,1887094541.4699998,46349719,175,10783397.37982857,0.21,83,71,21,⭐
50,小米概念,1848270807.79,48791870,222,8325544.179234234,-0.04,81,108,32,⭐
51,阿里概念,1829893464.37,72868445,162,11295638.668950617,-0.19,40,99,23,⭐
52,近期新高,1737375346.35,67128221,151,11505796.995695364,0.18,63,74,13,⭐
53,百日新高,1734848957.35,64582119,135,12850733.017407406,0.33,62,62,10,⭐
54,央国企改革,1726087519.0,127246847,370,4665101.402702703,-0.08,119,187,63,⭐
55,最近多板,1712170264.04,132577899,176,9728240.13659091,-0.06,62,101,13,⭐
56,AI眼镜,1703825738.65,34166285,116,14688152.919396553,0.19,52,50,13,⭐
57,有色金属,1698861074.46,64409556,138,12310587.496086957,-0.04,67,58,13,⭐
58,英伟达概念,1696917646.69,37219316,60,28281960.778166667,0.05,22,30,8,⭐
59,云计算,1687319807.82,48378553,136,12406763.292794118,-0.33,36,86,14,⭐
60,人工智能,1634589724.0,61982080,273,5987508.146520146,-0.12,86,151,34,⭐
61,DeepSeek概念,1627721162.48,64076117,248,6563391.784193548,-0.12,71,141,34,⭐
62,电网概念,1601501443.88,80144181,218,7346336.89853211,-0.06,91,99,26,⭐
63,证金持股,1588469559.46,85429470,189,8404600.843703704,0.01,64,83,42,⭐
64,第三代半导体,1585357502.6100001,85606021,95,16687973.711684212,0.21,58,25,11,⭐
65,机器人概念,1530827960.37,48234356,264,5798590.758977273,-0.06,97,129,34,⭐
66,数字芯片设计,1455567418.1399999,7751782,51,28540537.610588234,0.88,34,14,3,⭐
67,军民融合,1453978929.29,74335948,174,8356200.743045976,-0.11,56,91,26,⭐
68,电池,1446543897.8400002,38620252,94,15388764.8706383,-0.41,28,57,8,⭐
69,股权激励,1387708973.62,51208351,212,6545797.045377358,0.02,75,101,33,⭐
70,破增发价股,1369867624.17,176019136,601,2279313.850532446,-0.09,173,308,118,⭐
71,液冷概念,1364154320.07,33843104,93,14668326.022258064,-0.19,32,53,8,⭐
72,网络安全,1311565016.4099998,44706249,131,10011946.690152671,-0.14,37,83,11,⭐
73,工业互联,1247242648.51,44837922,192,6496055.460989583,0.04,71,105,16,⭐
74,钠离子电池,1231796276.1,44329074,69,17852119.94347826,-0.34,19,44,6,⭐
75,百度概念,1221492113.45,59271672,146,8366384.33869863,-0.09,40,81,24,⭐
76,F5G概念,1219973282.25,15868410,25,48798931.29,-0.17,9,14,2,⭐
77,AH股,1208431142.0,39973406,100,12084311.42,0.04,34,42,23,⭐
78,贬值受益,1182165074.68,36054707,170,6953912.204000001,0.03,63,87,20,⭐
79,LED概念,1160507945.42,40304677,96,12088624.431458334,0.34,43,38,15,⭐
80,无人机,1142100406.8000002,46948515,216,5287501.883333334,-0.08,82,109,24,⭐
81,特高压,1137309511.8799999,52003060,85,13380111.904470587,0.16,41,32,12,⭐
82,区块链,1114894758.42,66157021,198,5630781.608181818,-0.01,52,108,38,⭐
83,核能核电,1112704362.04,77362336,186,5982281.516344086,0.04,72,81,33,⭐
84,人形机器人,1109233610.98,31849225,227,4886491.678325991,-0.1,80,119,28,⭐
85,稀缺资源,1095828539.87,50818218,78,14049083.844487177,0.03,30,43,5,⭐
86,光刻机(胶),1095571525.02,31529301,92,11908386.141521739,0.67,56,28,7,⭐
87,MiniLED,1086649623.4,40480977,66,16464388.233333334,-0.08,24,31,11,⭐
88,海工装备,1078966443.78,40432414,72,14985645.0525,-0.01,26,36,10,⭐
89,AIPC,1077056027.95,12878785,42,25644191.14166667,0.49,20,17,5,⭐
90,可控核聚变,1075723609.75,45751389,75,14342981.463333333,0.1,37,27,11,⭐
91,智能电网,1074036382.1100001,61673891,187,5743510.064759359,0.07,81,82,23,⭐
92,量子科技,1072351930.12,20304824,52,20622152.50230769,0.02,19,30,2,⭐
93,上证50_,1071877768.0,29135126,50,21437555.36,0.32,27,12,11,⭐
94,6G概念,1066865074.4,34011070,34,31378384.541176468,-0.55,12,22,0,⭐
95,卫星互联网,1064054643.1800001,39824622,88,12091530.036136365,-0.05,30,49,9,⭐
96,低空经济,1037920198.52,46827424,184,5640870.644130435,-0.13,64,102,17,⭐
97,茅指数,1022525190.0799999,10870686,42,24345837.859047618,0.27,22,16,4,⭐
98,燃料电池概念,986142903.2,57405724,141,6993921.299290781,0.19,65,54,22,⭐
99,消费电子零部件及组装,971725113.0600001,19134109,79,12300317.886835445,-0.03,34,35,10,⭐
100,AI应用,965816633.0200001,38560862,196,4927635.882755103,-0.18,53,119,24,⭐
101,参股银行,963350574.6,80985356,228,4225221.818421053,-0.15,58,127,43,⭐
102,汽车芯片,948361372.0,20270463,69,13744367.710144928,0.52,39,22,8,⭐
103,国防军工,943060145.22,40650943,140,6736143.894428572,-0.13,46,76,15,⭐
104,无线耳机,937217831.89,17283421,81,11570590.517160494,0.22,41,30,10,⭐
105,信创,908546434.0,11129841,89,10208386.898876404,-0.03,28,48,12,⭐
106,AIGC概念,880806239.8799999,44257503,109,8080791.191559632,-0.11,40,49,20,⭐
107,毫米波概念,871646290.44,27297009,45,19369917.565333333,-0.02,19,21,5,⭐
108,历史新高,862619916.74,19476651,39,22118459.403589744,0.48,22,14,3,⭐
109,宁组合,859320387.89,14108766,24,35805016.162083335,0.67,14,9,1,⭐
110,动力电池回收,847987742.13,22121236,41,20682627.856829267,0.2,17,19,5,⭐
111,通信线缆及配套,839163709.27,17759308,11,76287609.93363637,-0.25,2,9,0,⭐
112,锂矿概念,837736788.89,17419273,37,22641534.834864866,-0.03,18,15,4,⭐
113,养老金,822999982.04,24139108,196,4198979.500204082,0.03,77,97,20,⭐
114,深圳特区,813364025.5600001,15717336,98,8299632.913877551,-0.21,37,54,7,⭐
115,先进封装,797966904.4,10744692,29,27516100.151724137,0.09,17,11,1,⭐
116,电商概念,787573141.3,64331547,292,2697168.2921232875,-0.03,84,160,48,⭐
117,央视50_,783586366.99,16690779,50,15671727.3398,-0.01,17,25,8,⭐
118,汽车,780773650.8,45209420,285,2739556.669473684,-0.19,84,163,37,⭐
119,独角兽,777112379.0,31696860,104,7472234.413461538,-0.1,34,55,15,⭐
120,参股新三板,773919862.11,54111514,104,7441537.135673077,-0.02,38,54,12,⭐
121,电力,762075912.58,107107431,108,7056258.449814815,0.16,52,38,18,⭐
122,元宇宙概念,747282083.12,55042662,142,5262549.8811267605,-0.15,42,74,25,⭐
123,氢能源,745951149.0,59268138,91,8197265.373626374,0.19,44,37,10,⭐
124,海洋经济,728427723.6299999,40522449,96,7587788.787812498,-0.45,27,52,17,⭐
125,IT服务Ⅲ,719559922.25,32739197,120,5996332.685416667,-0.26,29,72,19,⭐
126,IT服务Ⅱ,719559922.25,32739197,120,5996332.685416667,-0.26,29,72,19,⭐
127,北斗导航,697773420.0,39175365,71,9827794.647887323,0.06,21,37,13,⭐
128,工业金属,682789121.0,41474860,58,11772226.22413793,0.06,34,19,5,⭐
129,石墨烯,676421506.58,43325435,66,10248810.705757577,0.25,28,28,9,⭐
130,智慧城市,669600004.06,42189988,203,3298522.1874876847,-0.31,55,120,28,⭐
131,大飞机,668614660.77,32584492,99,6753683.442121212,0.1,48,40,10,⭐
132,黄金概念,656058067.5,36356613,71,9240254.471830986,-0.14,27,40,4,⭐
133,鸿蒙概念,654867440.3,27773234,120,5457228.669166666,-0.32,29,70,21,⭐
134,PPP模式,639786802.44,96475764,145,4412322.775448277,0.22,49,61,34,⭐
135,AI智能体,625079736.3,42763098,135,4630220.268888889,-0.13,41,70,24,⭐
136,氮化镓,624978159.24,27891836,47,13297407.643404255,0.1,24,12,10,⭐
137,国产软件,619823765.12,31657571,223,2779478.76735426,-0.16,66,125,30,⭐
138,传感器,618560264.4,13086704,91,6797365.542857142,-0.15,31,49,11,⭐
139,小金属,613880711.71,10972767,24,25578362.987916667,-0.08,9,13,2,⭐
140,锂电池,611194620.64,10728560,27,22636837.80148148,-0.24,10,16,1,⭐
141,水利建设,592224270.75,59648500,107,5534806.268691589,-0.16,35,59,13,⭐
142,ChatGPT概念,591202339.29,24279748,67,8823915.511791045,-0.19,20,37,10,⭐
143,大盘价值,580462288.93,50900683,100,5804622.8893,0.03,36,32,32,⭐
144,油气资源,578784981.24,52892897,144,4019340.1475,-0.0,54,65,25,⭐
145,数据要素,577110145.16,25215267,154,3747468.4750649347,-0.02,50,80,22,⭐
146,数字经济,572913033.0,40369845,177,3236796.7966101696,-0.1,45,110,22,⭐
147,绿色电力,571511703.8499999,76996770,99,5772845.493434343,0.19,47,38,14,⭐
148,3D打印,570131899.98,24636951,70,8144741.428285714,0.28,31,34,4,⭐
149,玻璃基板,570047085.86,16132817,34,16766090.760588236,-0.73,12,20,2,⭐
150,新型工业化,568254154.52,14893439,97,5858290.252783505,-0.06,29,52,15,⭐
151,柔性屏(折叠屏),567760378.62,22638252,74,7672437.548918919,-0.07,33,33,8,⭐
152,中特估,556309468.6,39969222,81,6868018.130864197,0.04,30,29,22,⭐
153,破净股,554359848.25,97536604,283,1958868.7217314488,-0.21,57,137,89,⭐
154,公用事业,553342918.5,79513990,94,5886626.792553191,0.19,35,41,18,⭐
155,天然气,545419662.24,46619251,120,4545163.852,0.02,45,55,20,⭐
156,蚂蚁概念,542300191.38,22511467,61,8890167.07180328,-0.03,15,32,14,⭐
157,化学制品,523970611.83000004,39910601,169,3100417.8214792903,0.22,81,70,17,⭐
158,无线充电,518940126.78999996,13521385,40,12973503.16975,-0.02,15,19,6,⭐
159,抽水蓄能,511116871.75,30840657,37,13813969.506756756,0.17,20,11,6,⭐
160,在线教育,506557187.99,27588926,111,4563578.270180181,-0.01,30,60,21,⭐
161,碳化硅,499999478.0,19067232,42,11904749.476190476,0.35,26,13,3,⭐
162,电子烟,499060699.64,12885284,51,9785503.914509803,-0.31,17,25,9,⭐
163,中盘价值,489571293.34000003,36424622,122,4012879.4536065576,-0.15,36,66,20,⭐
164,互联网服务,485980631.78,19249133,96,5062298.247708333,-0.23,25,59,11,⭐
165,参股券商,484613943.0,39167413,126,3846142.404761905,-0.2,30,74,22,⭐
166,湖北自贸,482883998.25,12208742,28,17245857.08035714,0.04,11,15,2,⭐
167,冷链物流,477434809.0,21268687,111,4301214.495495495,-0.17,36,56,19,⭐
168,蓝宝石,474711227.6,20842540,18,26372845.97777778,0.85,12,6,0,⭐
169,WiFi,467982490.68,12252790,30,15599416.356,-0.15,9,16,5,⭐
170,电网设备,467630726.85,18689519,87,5375065.82586207,-0.07,39,36,11,⭐
171,超导概念,465720290.0,17945176,18,25873349.444444444,0.36,8,6,4,⭐
172,雄安新区,462931358.1,38244354,147,3149192.9122448983,0.01,45,70,32,⭐
173,MicroLED,462561157.42,26497614,32,14455036.169375,0.25,13,13,6,⭐
174,长期破净,447210593.9,91168049,192,2329221.8432291667,-0.1,41,87,64,⭐
175,铜缆高速连接,445454296.0,10940655,36,12373730.444444444,-0.16,15,20,1,⭐
176,网络游戏,443690081.11,22971391,67,6622240.016567164,-0.19,18,39,10,⭐
177,超超临界发电,440283003.4,45119720,49,8985367.41632653,0.06,17,24,8,⭐
178,AI芯片,438163675.0,7497712,38,11530623.02631579,0.24,19,17,2,⭐
179,价值股,437170771.54999995,29201844,100,4371707.7155,-0.15,26,49,25,⭐
180,网红经济,435232938.42,37176675,99,4396292.307272728,-0.17,21,71,7,⭐
181,其他小金属,432215129.07,6805075,14,30872509.219285715,0.11,5,7,2,⭐
182,磁悬浮概念,430635861.0,14519668,29,14849512.448275862,0.09,13,11,5,⭐
183,安防概念,427212788.84,27192929,110,3883752.625818182,-0.46,25,69,14,⭐
184,参股保险,420189278.04,58843259,75,5602523.7072,-0.18,22,40,13,⭐
185,碳纤维,416068983.44,18160344,39,10668435.472820513,0.39,17,17,5,⭐
186,新型城镇化,413712228.81,48405245,101,4096160.681287129,0.27,39,40,21,⭐
187,高带宽内存,407283904.32,4978223,27,15084589.048888888,0.54,22,4,1,⭐
188,电子化学品Ⅲ,405295006.03999996,12296568,33,12281666.849696968,0.9,26,6,1,⭐
189,新材料,404426361.0,10382644,82,4932028.792682927,0.14,41,32,9,⭐
190,碳交易,399155213.64,28302582,96,4157866.80875,0.16,43,32,21,⭐
191,工业母机,397617844.23,10163191,79,5033137.268734178,-0.08,33,38,8,⭐
192,轻工制造,392694542.82,40447589,160,2454340.892625,-0.06,54,78,27,⭐
193,其他专用设备,391746433.97,7070895,79,4958815.6198734185,-0.21,24,49,5,⭐
194,华为海思,388465940.35,10899398,38,10222787.903947368,-0.16,14,20,4,⭐
195,虚拟电厂,383890990.79,33338014,66,5816530.163484849,0.12,27,29,9,⭐
196,荣耀概念,383247663.58,19202668,55,6968139.337818181,0.19,22,29,4,⭐
197,超级电容,380847180.0,23869827,31,12285392.903225806,0.24,18,11,2,⭐
198,腾讯云,376294974.4,4733648,20,18814748.72,-0.51,6,14,0,⭐
199,航空装备Ⅱ,374633301.21999997,13983238,47,7970921.302553191,-0.0,22,18,7,⭐
200,航空装备Ⅲ,374633301.21999997,13983238,47,7970921.302553191,-0.0,22,18,7,⭐
201,麒麟电池,374464996.0,1585900,8,46808124.5,0.07,3,5,0,⭐
202,自动化设备,374322784.62,7158546,79,4738263.096455696,0.02,33,39,7,⭐
203,反内卷概念,373656286.0,42076541,98,3812819.2448979593,-0.14,25,57,16,⭐
204,IPv6,368097252.43,14134600,13,28315173.263846155,-0.14,3,9,1,⭐
205,数据安全,361671192.4,12544395,81,4465076.449382716,-0.03,23,48,9,⭐
206,通用设备,359625696.24,12058218,167,2153447.2828742517,-0.12,62,86,16,⭐
207,航天航空,359436503.0,14903255,51,7047774.568627451,-0.21,22,23,6,⭐
208,传媒,358487663.05,29576020,99,3621087.5055555557,-0.0,29,53,16,⭐
209,建筑材料,355079394.32,21114127,71,5001118.229859155,0.26,28,28,15,⭐
210,虚拟现实,351340434.35,13647158,96,3659796.1911458336,-0.14,35,47,13,⭐
211,底盘与发动机系统,349155779.05,16363552,92,3795171.511413044,-0.22,28,51,13,⭐
212,乡村振兴,347185616.01,50725055,140,2479897.2572142854,0.04,48,69,23,⭐
213,装配建筑,340697250.0,63321911,87,3916060.3448275863,0.04,31,37,19,⭐
214,低价股,339713090.51,149078701,145,2342848.9000689653,-0.36,26,58,61,⭐
215,基础化工,338553977.0,18646198,162,2089839.3641975308,-0.21,64,81,16,⭐
216,并购重组概念,337564969.85,15812530,92,3669184.4548913045,-0.15,40,41,11,⭐
217,集成电路制造,329252463.4,4992650,8,41156557.925,-0.37,5,3,0,⭐
218,复合集流体,328160923.97,16339941,29,11315893.930000002,-0.19,10,16,3,⭐
219,创业板综,327305348.13,8192373,99,3306114.6275757574,-0.06,35,55,7,⭐
220,混合现实,321839401.93,10380395,30,10727980.064333333,0.15,11,14,5,⭐
221,军工电子Ⅱ,317167341.0,19235532,62,5115602.274193549,-0.19,18,36,5,⭐
222,垂直应用软件,316925090.78,11654809,94,3371543.51893617,-0.23,27,56,10,⭐
223,氟化工概念,315947670.0,12625311,36,8776324.166666666,0.05,14,16,6,⭐
224,其他电子Ⅲ,313683437.32,8060541,33,9505558.706666667,0.21,20,9,4,⭐
225,其他电子Ⅱ,313683437.32,8060541,33,9505558.706666667,0.21,20,9,4,⭐
226,塑料,312888428.56,15807040,73,4286142.856986301,0.07,26,38,8,⭐
227,化工原料,311999713.8,18434101,77,4051944.335064935,0.02,35,28,14,⭐
228,合成生物,308908118.34000003,16870407,112,2758108.199464286,-0.18,35,59,16,⭐
229,玻璃玻纤,306395001.32,16391808,15,20426333.42133333,1.09,8,3,4,⭐
230,短剧互动游戏,303716837.05,25554020,35,8677623.915714286,-0.35,8,21,6,⭐
231,内贸流通,302810205.62,24112851,162,1869198.8001234569,-0.08,49,85,28,⭐
232,多模态AI,302108877.15999997,12080290,63,4795379.002539682,-0.27,18,37,8,⭐
233,医美概念,301273103.78,17317949,75,4016974.717066666,-0.28,17,48,9,⭐
234,微利股,300395415.0,30363992,98,3065259.336734694,-0.25,28,53,15,⭐
235,PEEK材料概念,300346992.76,11280170,41,7325536.408780487,0.35,19,19,3,⭐
236,稀土永磁,295678652.0,15286496,50,5913573.04,-0.2,19,23,8,⭐
237,玻纤制造,294586231.32,14276808,8,36823278.915,2.23,6,1,1,⭐
238,航母概念,293237701.0,11025000,32,9163678.15625,0.46,15,11,6,⭐
239,计算机设备,292869999.03999996,9457452,84,3486547.607619047,-0.06,23,48,13,⭐
240,华为昇腾,291110574.64,10944550,46,6328490.753043478,-0.38,11,29,6,⭐
241,券商概念,288509456.8,15952896,54,5342767.718518519,-0.09,9,36,9,⭐
242,小红书概念,285282734.0,15395149,73,3907982.657534247,-0.18,20,44,9,⭐
243,铅锌,283562981.0,18640200,11,25778452.818181816,-0.59,3,8,0,⭐
244,次新股,282517367.37,3515672,52,5433026.2955769235,-0.15,20,30,1,⭐
245,北交所概念,280503109.67,18815331,24,11687629.569583334,-0.46,5,14,5,⭐
246,TOPCon电池,280134369.24,15620454,44,6366690.21,-0.02,18,21,5,⭐
247,雅下水电概念,280120561.0,25406104,52,5386933.865384615,-0.1,13,27,12,⭐
248,化学制药,279813241.61,15921511,150,1865421.6107333335,-0.24,33,100,16,⭐
249,工业气体,279315870.24,10037632,27,10345032.231111111,0.53,18,5,4,⭐
250,火力发电,278588366.4,41627990,31,8986721.496774193,-0.05,10,14,7,⭐
251,红利股,278242644.39,27593442,100,2782426.4439,-0.22,17,50,33,⭐
252,病原体防治,276693375.05,18597188,168,1646984.375297619,-0.24,42,105,18,⭐
253,显示技术,274779391.86,14692980,48,5724570.66375,-0.08,17,26,5,⭐
254,移动支付,270790641.64,12370466,67,4041651.367761194,-0.03,20,32,15,⭐
255,铁路基建,269861630.15999997,16317222,120,2248846.9179999996,-0.05,45,48,26,⭐
256,通用航空,267749795.09,25370159,35,7649994.145428572,0.05,12,18,5,⭐
257,家电零部件Ⅱ,265540159.72,17406388,31,8565811.603870967,0.13,12,14,5,⭐
258,家电零部件Ⅲ,265540159.72,17406388,31,8565811.603870967,0.13,12,14,5,⭐
259,快手概念,263569182.0,16975715,32,8236536.9375,0.12,12,18,2,⭐
260,钙钛矿电池,263315816.57999998,20620969,43,6123623.641395348,-0.04,17,22,3,⭐
261,煤化工概念,261425175.0,22860811,72,3630905.2083333335,-0.12,21,33,18,⭐
262,其他计算机设备,260492124.6,7745310,60,4341535.41,0.04,20,30,10,⭐
263,中药概念,260186427.0,34719256,96,2710275.28125,-0.23,26,58,12,⭐
264,HJT电池,258547947.6,16012641,39,6629434.553846153,0.02,19,18,2,⭐
265,新消费,258512708.44,14613093,79,3272312.765063291,-0.21,22,44,12,⭐
266,味蕾经济,258252369.08999997,14004732,90,2869470.7676666663,0.16,40,38,12,⭐
267,数字货币,258059758.77999997,21720518,82,3147070.2290243898,-0.08,16,53,13,⭐
268,其他电源设备Ⅱ,247993276.0,8643159,31,7999783.096774193,0.3,17,10,3,⭐
269,中俄贸易概念,247534578.24,21817580,76,3257033.9242105265,-0.21,28,36,12,⭐
270,影视概念,246919710.7,44523857,63,3919360.487301587,-0.4,14,38,11,⭐
271,铜,243353517.0,10737105,17,14314912.764705881,0.49,14,2,1,⭐
272,房地产,241139282.0,42972523,93,2592895.505376344,-0.05,20,42,31,⭐
273,MLCC,236203024.0,5314397,18,13122390.222222222,0.24,9,8,1,⭐
274,增强现实,230754056.24,8479328,44,5244410.369090909,0.12,19,16,9,⭐
275,白酒,230567970.89,9858874,47,4905701.508297872,0.18,21,20,6,⭐
276,飞行汽车(eVTOL),230129163.25,9223415,80,2876614.540625,-0.09,24,49,7,⭐
277,通信服务,230001821.4,15405214,39,5897482.600000001,-0.39,10,25,3,⭐
278,IGBT概念,228628276.39,12779384,40,5715706.90975,0.22,25,9,6,⭐
279,房地产开发,227350232.0,37011523,82,2772563.8048780486,-0.03,17,38,27,⭐
280,光模块,227276981.52,16273152,94,2417840.22893617,-0.1,26,56,12,⭐
281,智谱AI概念,223218388.05,14435137,32,6975574.6265625,-0.21,5,21,6,⭐
282,养老概念,222830348.3,21467040,126,1768494.8277777778,-0.18,29,77,20,⭐
283,EDR概念,222707891.60000002,2548624,13,17131376.27692308,0.02,4,8,1,⭐
284,新零售,221942723.97,22795513,151,1469819.3640397352,-0.12,40,83,28,⭐
285,3D玻璃,216788357.0,8431909,15,14452557.133333333,-0.5,4,9,2,⭐
286,谷子经济,216090873.5,22904751,72,3001262.1319444445,-0.42,21,40,10,⭐
287,虚拟机器人,214189479.3,5411543,15,14279298.620000001,0.59,6,8,1,⭐
288,蓄电池及其他电池,213367548.6,10438295,9,23707505.4,-0.14,5,4,0,⭐
289,被动元件概念,212229425.0,5106800,28,7579622.321428572,-0.09,13,12,3,⭐
290,面板,209649624.57999998,23355397,38,5517095.3836842105,-0.16,12,23,3,⭐
291,光伏发电,208058463.5,32425730,13,16004497.192307692,0.43,5,6,2,⭐
292,环境治理,206839003.85,14294248,96,2154572.956770833,0.23,45,31,20,⭐
293,氦气概念,205289134.0,10325304,15,13685942.266666668,1.3,10,3,2,⭐
294,跨境支付,204179767.0,16872480,61,3347209.295081967,-0.14,14,32,15,⭐
295,海南自贸,203761147.0,22956214,82,2484892.036585366,-0.1,25,44,13,⭐
296,金属制品,202907631.2,8824881,69,2940690.3072463768,-0.15,24,35,9,⭐
297,机器视觉,202544426.43,7940580,82,2470053.9808536586,0.06,28,43,11,⭐
298,分立器件,202519500.0,1588962,18,11251083.333333334,0.44,11,4,3,⭐
299,东北振兴,202344216.0,27070100,56,3613289.5714285714,-0.12,15,31,10,⭐
300,模拟芯片设计,201978913.0,2454411,35,5770826.085714285,0.44,19,13,3,⭐
301,创新药,201587040.0,9242563,93,2167602.580645161,-0.3,23,63,6,⭐
302,国资云概念,200758561.73,10488351,20,10037928.0865,-0.09,5,13,2,⭐
303,垃圾分类,199052904.6,18209864,96,2073467.7562499999,0.1,46,30,20,⭐
304,磷化工,198172747.04000002,16489130,45,4403838.823111111,0.02,13,20,11,⭐
305,IPO受益,197777083.0,9353498,53,3731643.0754716983,-0.19,11,27,15,⭐
306,科创板做市股,193156309.0,4588423,45,4292362.422222222,0.2,23,20,1,⭐
307,空间站概念,192508817.0,7147358,20,9625440.85,-0.37,5,15,0,⭐
308,银行,190158516.86,22970327,42,4527583.734761905,0.01,10,14,18,⭐
309,数字孪生,188019212.64,10648672,83,2265291.718554217,-0.05,31,34,18,⭐
310,尾气治理,187897478.0,6682627,33,5693862.96969697,-0.06,11,14,8,⭐
311,工程建设,187456949.65,35821070,66,2840256.812878788,-0.12,17,33,16,⭐
312,建筑节能,185207574.0,19346617,45,4115723.8666666667,-0.11,17,19,8,⭐
313,3D摄像头,184798002.0,4088435,9,20533111.333333332,0.51,3,3,3,⭐
314,生物识别,184683438.57999998,7557811,50,3693668.7715999996,0.05,13,28,9,⭐
315,广告营销,182496227.0,11528615,30,6083207.566666666,0.55,14,13,3,⭐
316,能源及重型设备,181958749.56,10425328,56,3249263.3850000002,-0.05,18,27,10,⭐
317,超级品牌,177965302.17999998,3437291,32,5561415.693124999,-0.12,11,15,6,⭐
318,换电概念,174674561.0,7278324,40,4366864.025,-0.12,15,18,7,⭐
319,减速器,174444457.2,8216215,76,2295321.805263158,-0.41,21,46,9,⭐
320,创新医疗服务,173239339.52,8354719,77,2249861.552207792,-0.15,23,45,8,⭐
321,机器人执行器,173183945.2,2896504,35,4948112.72,-0.16,7,22,6,⭐
322,化学制剂,171586461.76,9083827,95,1806173.2816842105,-0.21,19,69,7,⭐
